internal_id,testrail_case_id,testrail_link,report,section,title,title_len,d1_useful,d1_reason,d2a_sense,d2a_reason,d3_genuine_layman,d3_traceable,d3_jargon_in_tester_text,d3_internal_id_in_tester_text,refs
TU-LINK-04,C30431,https://shopview.testrail.io/index.php?/cases/view/30431,TU,TU — Deep Links,Reconcile exception (a): an open clock is snapshotted at each load instant,74,KEEP,Open-clock snapshot exception — prevents false bug reports on a known legitimate difference.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R9(a); S1-E1)
TU-LINK-05,C30432,https://shopview.testrail.io/index.php?/cases/view/30432,TU,TU — Deep Links,Reconciliation exception (b): the link passes no location,57,KEEP,Link passes no location — documents a real user-visible discrepancy so testers do not misfile it.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8653 (specs/technician-utilization.md S6-R6; S1-R9(b))
TU-LINK-06,C30433,https://shopview.testrail.io/index.php?/cases/view/30433,TU,TU — Deep Links,A day row's Total Hours links to that technician's single-day timesheet,71,KEEP,Drill-through/link target contract — the PO walked these hyperlinks on the video as a key feature.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8653 (specs/technician-utilization.md S6-R5)
TU-LOC-01,C30442,https://shopview.testrail.io/index.php?/cases/view/30442,TU,TU — Location Filter,The Location filter is the rightmost multi-select; All Locations = select-all,77,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8656 (specs/technician-utilization.md S9-R1 — per-row location identifier in All-Locations view ADDED per kickoff video P10 40:58-41:20; user ruling 2026-07-28: video overrides spec (video newer; last-update-wins))
TU-LOC-02,C30443,https://shopview.testrail.io/index.php?/cases/view/30443,TU,TU — Location Filter,Location changes reload with hours pooled into one row per technician,69,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8656 (specs/technician-utilization.md S9-R3; S9-R4; S9-R5 + on-screen location-scope indicator per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins))
TU-LOC-03,C30444,https://shopview.testrail.io/index.php?/cases/view/30444,TU,TU — Location Filter,The saved location selection restores defensively; bad ones are dropped,71,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8656 (specs/technician-utilization.md S9-R6; S1-R8; S9-R2)
TU-LOC-04,C30445,https://shopview.testrail.io/index.php?/cases/view/30445,TU,TU — Location Filter,Deselecting every location falls back to the active location,60,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8656 (specs/technician-utilization.md S9-R7)
TU-LOC-05,C30446,https://shopview.testrail.io/index.php?/cases/view/30446,TU,TU — Location Filter,Technician Utilization: Location filter hidden for a one-location user,70,WEAK-KEEP,Single-location-still-sees-filter: contradicted by pending video P33; may invert.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,"SV-8656 (TU spec S9-N1 — RULED HIDDEN by Chris Ward answer 2026-07-31 Q1=A ""classic spec drift""; the S9-N1 ""still sees the filter"" note is stale; spec edit pending)"
TU-LOC-06,C38915,https://shopview.testrail.io/index.php?/cases/view/38915,TU,TU — Location Filter,The Location column shows only with more than one location; Summary row blank,77,KEEP,Per-row Location column for TU: the Summary row's Location cell is BLANK - a distinct rule none of the others assert.,SENSIBLE,"Cold-read PASS 2026-07-31: preconditions reachable (seeding named where needed), steps executable in order, expected follows from the steps, no internal contradiction, every control traceable to the spec or the driving story, domain logic sound, pass/fail observable by a non-technical tester.",PASS,yes,,,"SV-8656 (TU spec v5 2026-07-29 S9-R9; S9-R10; S8-R15; S10-R4 — per-row Location column; leftmost before Technician; ""Multiple"" on a spanning row; Summary row blank; never in the selector)"
TU-NAV-01,C30392,https://shopview.testrail.io/index.php?/cases/view/30392,TU,TU — Access & Display,"Technician Utilization sits under Performance, below existing report links",74,KEEP,Navigation/entry contract — additive placement was an explicit PO instruction on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8648 (TU spec S1-R1 — below the named anchor items [Sales; Technician Efficiency; Advisor Analysis; Shop Efficiency] per PRD video 2026-07-30 01:18-02:05; refines video P3 [newest-wins])
TU-NAV-02,C30393,https://shopview.testrail.io/index.php?/cases/view/30393,TU,TU — Access & Display,One row per technician who clocked time in the range at those locations,71,KEEP,Contributor rule: exactly one row per technician who clocked time in scope.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R2)
TU-NAV-03,C30394,https://shopview.testrail.io/index.php?/cases/view/30394,TU,TU — Access & Display,First visit defaults to the This Month preset and the user's active location,76,KEEP,"First-visit defaults (This Month, active location).",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R3; S9-R2)
TU-NAV-04,C30395,https://shopview.testrail.io/index.php?/cases/view/30395,TU,TU — Access & Display,Changing the date range reloads the rows; a Custom range is capped at 366 days,78,KEEP,Date-range reload + 366-day Custom cap.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R4; S1-R5)
TU-NAV-05,C30396,https://shopview.testrail.io/index.php?/cases/view/30396,TU,TU — Access & Display,The loading indicator shows on load and reload; rows swap only on data,70,WEAK-KEEP,"Loading indicator/toolbar-interactive; framework behavior, verify once.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R10)
TU-NAV-06,C30397,https://shopview.testrail.io/index.php?/cases/view/30397,TU,TU — Access & Display,All clock records are day-grouped and windowed in one report-level time zone,76,KEEP,Timezone/day-grouping contract incl. cross-midnight record splitting — real calculation behavior.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-R7; S1 context notes)
TU-NAV-07,C30398,https://shopview.testrail.io/index.php?/cases/view/30398,TU,TU — Access & Display,Without the timesheet-reports permission Technician Utilization is hidden,73,KEEP,Negative permission gate on navigation (timesheet-reports permission).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-N1)
TU-NAV-08,C30399,https://shopview.testrail.io/index.php?/cases/view/30399,TU,TU — Access & Display,Standard no-data message when no time in scope or all technicians cleared,73,KEEP,Navigation/entry contract — additive placement was an explicit PO instruction on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8648 (specs/technician-utilization.md S1-N2; S9-N2; S5-N1; S3-N1; §7)
TU-SORT-01,C30409,https://shopview.testrail.io/index.php?/cases/view/30409,TU,TU — Sorting,On load rows sort by Technician A to Z with the ascending indicator,67,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8649 (specs/technician-utilization.md S2-R12; S8-R8; S8-R10)
TU-SORT-02,C30410,https://shopview.testrail.io/index.php?/cases/view/30410,TU,TU — Sorting,"All six columns sort on screen: ascending first, toggling with no third state",77,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8649 (specs/technician-utilization.md S2-R13; S2-R14)
TU-SORT-03,C30411,https://shopview.testrail.io/index.php?/cases/view/30411,TU,TU — Sorting,A data reload resets the sort to Technician A to Z,50,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8649 (specs/technician-utilization.md S2-R15; §3)
TU-SORT-04,C30412,https://shopview.testrail.io/index.php?/cases/view/30412,TU,TU — Sorting,Sorting reorders only the technician rows,41,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8649 (specs/technician-utilization.md S2-R16)
TU-SORT-05,C30413,https://shopview.testrail.io/index.php?/cases/view/30413,TU,TU — Sorting,Sorting Est. Lost Labor keeps em-dash rows last both ways; $0.00 sorts as 0,75,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8649 (specs/technician-utilization.md S2-R17)
TU-SUM-01,C30414,https://shopview.testrail.io/index.php?/cases/view/30414,TU,TU — Summary,"A pinned Summary row labeled Summary sits at the bottom, stays visible on scroll",80,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8650 (specs/technician-utilization.md S3-R1; S3-R2; S3-R6; S3-R7; S8-R5)
TU-SUM-02,C30415,https://shopview.testrail.io/index.php?/cases/view/30415,TU,TU — Summary,Summary totals visible technicians from unrounded hours; 0.01 drift expected,76,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"was FIX-WORDING in the 2026-07-28 audit; repaired and pushed the same day (see reconciliation-2026-07-28/testrail-execution-log-2026-07-28.md) - original finding: Expected says eye-summing ""MAY differ from the displayed Summary by a cent"" — the values are HOURS, not money; say ""by 0.01 (one unit in the last deci",PASS,yes,,,SV-8650 (specs/technician-utilization.md S3-R3; §3 context note; S5-E1)
TU-SUM-03,C30416,https://shopview.testrail.io/index.php?/cases/view/30416,TU,TU — Summary,Summary Utilization % is the weighted rate; not an average of the rows,70,KEEP,Weighted utilization (not average of percentages) — a classic real-world calc bug this would catch.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8650 (specs/technician-utilization.md S3-R4)
TU-SUM-04,C30417,https://shopview.testrail.io/index.php?/cases/view/30417,TU,TU — Summary,Summary Est. Lost Labor sums rated contributions; em-dash only if all are,73,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8650 (specs/technician-utilization.md S3-R5)
TU-TECH-01,C30423,https://shopview.testrail.io/index.php?/cases/view/30423,TU,TU — Technician Filter,Filter by Technician starts with every technician selected on a first visit,75,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8652 (specs/technician-utilization.md S5-R1; S5-R2)
TU-TECH-02,C30424,https://shopview.testrail.io/index.php?/cases/view/30424,TU,TU — Technician Filter,Deselecting a technician hides the row and recalculates the Summary,67,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8652 (specs/technician-utilization.md S5-R3; S5-R4; S5-R5; §3; S5 context note)
TU-TECH-03,C30425,https://shopview.testrail.io/index.php?/cases/view/30425,TU,TU — Technician Filter,Select all and Clear all controls set every technician on or off,64,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8652 (specs/technician-utilization.md S5-R6; S5-R7; S5-R8; S5-R9)
TU-TECH-04,C30426,https://shopview.testrail.io/index.php?/cases/view/30426,TU,TU — Technician Filter,Previously deselected technicians stay deselected on the next visit,67,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8652 (specs/technician-utilization.md S5-R10; S1-R8; §3)
TU-VIS-01,C30447,https://shopview.testrail.io/index.php?/cases/view/30447,TU,TU — Visual & Accessibility,All-white table with no row shading; toolbar controls in the fixed order,72,WEAK-KEEP,"All-white table / toolbar order; cosmetic, verify once.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8655 (TU spec v5 2026-07-29 S8-R1; S8-R2; S8-R3 — toolbar order rewritten: Column Selection inserted after the three-dot menu; and the date-range picker now precedes the technician filter)
TU-VIS-02,C30448,https://shopview.testrail.io/index.php?/cases/view/30448,TU,TU — Visual & Accessibility,Dark mode keeps every report element legible,44,WEAK-KEEP,Dark mode legibility + 3:1 contrast (tooling); one-time check.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8655 (specs/technician-utilization.md S8-R9; S8-R13; S8-R14)
WIP-API-01,C30528,https://shopview.testrail.io/index.php?/cases/view/30528,WIP,WIP — API,Nightly snapshot records one row per then-open job per calendar date,68,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R1; tech-plan-2026-07-29 B1.2 (idempotent re-run — WIP spec Story 11 is silent on re-runs))
WIP-API-02,C30529,https://shopview.testrail.io/index.php?/cases/view/30529,WIP,WIP — API,Each snapshot row captures the WO; status; money; location and the date,71,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R2)
WIP-API-03,C30530,https://shopview.testrail.io/index.php?/cases/view/30530,WIP,WIP — API,Captured Earned and Remaining use the same maths as the on-screen report,72,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R3)
WIP-API-04,C30531,https://shopview.testrail.io/index.php?/cases/view/30531,WIP,WIP — API,Nightly snapshot spans every location with no user location filter,66,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R4; Story 2 S2-R1 (first two conditions))
WIP-API-05,C30532,https://shopview.testrail.io/index.php?/cases/view/30532,WIP,WIP — API,Nightly snapshot: captured dollar values are stored to the cent,63,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R5)
WIP-API-06,C30533,https://shopview.testrail.io/index.php?/cases/view/30533,WIP,WIP — API,Nightly snapshot: a job with nothing approved is captured at $0.00; not skipped,79,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8667 (specs/wip-work-in-progress.md Story 11 S11-R6; Story 4 S4-E1)
WIP-CALC-01,C30474,https://shopview.testrail.io/index.php?/cases/view/30474,WIP,WIP — Earned & Remaining,Money columns show US dollars to two decimals with thousands separators,71,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R14)
WIP-CALC-02,C30475,https://shopview.testrail.io/index.php?/cases/view/30475,WIP,WIP — Earned & Remaining,Labor Earned is the clocked share of each approved line's quoted value,70,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R15; §4 Terminology (Earned))
WIP-CALC-03,C30476,https://shopview.testrail.io/index.php?/cases/view/30476,WIP,WIP — Earned & Remaining,Labor Remaining is the approved labor's quoted value minus Labor Earned,71,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R16)
WIP-CALC-04,C30477,https://shopview.testrail.io/index.php?/cases/view/30477,WIP,WIP — Earned & Remaining,Parts Earned is the sell value of approved-line parts already received,70,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R17)
WIP-CALC-05,C30478,https://shopview.testrail.io/index.php?/cases/view/30478,WIP,WIP — Earned & Remaining,Parts Remaining values the not-yet-received quantity at its sell price,70,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R18)
WIP-CALC-06,C30479,https://shopview.testrail.io/index.php?/cases/view/30479,WIP,WIP — Earned & Remaining,Earned + Remaining make Total; not the WO's grand total,55,KEEP,"Total = Earned + Remaining, NOT the WO grand total — the report's central definitional contract.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R19; S4-R20; S4-R21; §3 Key Decisions)
WIP-CALC-07,C30480,https://shopview.testrail.io/index.php?/cases/view/30480,WIP,WIP — Earned & Remaining,Lines that are not yet approved contribute nothing to any money figure,70,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (WIP spec Story 4 S4-R15 verbatim 'summed across the work order's approved lines' + §2 Relationship to the work order; §4 Terminology Approved line)
WIP-CALC-08,C30481,https://shopview.testrail.io/index.php?/cases/view/30481,WIP,WIP — Earned & Remaining,Inv. Hrs shows quoted minus worked hours; signed to one decimal,63,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R23; S4-R24; S4-E2)
WIP-CALC-09,C30482,https://shopview.testrail.io/index.php?/cases/view/30482,WIP,WIP — Earned & Remaining,An open estimate with no approved work shows $0.00 in every money column,72,KEEP,"Calculation contract with a worked example; a failure is a real, reportable money/hours bug.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-E1; Story 2 S2-R4)
WIP-CALC-10,C38890,https://shopview.testrail.io/index.php?/cases/view/38890,WIP,WIP — Earned & Remaining,"A technician still clocked in counts toward Labor Earned, capped at the quote",77,KEEP,A RUNNING clock counts toward Labor Earned and is still capped at the quoted value. A distinct calculation edge no other WIP case drives.,SENSIBLE,"Cold-read PASS 2026-07-31: preconditions reachable (seeding named where needed), steps executable in order, expected follows from the steps, no internal contradiction, every control traceable to the spec or the driving story, domain logic sound, pass/fail observable by a non-technical tester.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R15; §4 Terminology (Earned) — spec silent on running clocks; tech-plan-2026-07-29 B1.2 open-clock policy)
WIP-COL-01,C30466,https://shopview.testrail.io/index.php?/cases/view/30466,WIP,WIP — Columns & Rows,"With all toggleable columns on, the fixed column order and alignment hold",73,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (WIP spec v6 2026-07-29 Story 4 S4-R1; S4-R3; S4-R4 — the Location column is no longer in the column selector; it shows automatically when more than one location is in scope)
WIP-COL-02,C30467,https://shopview.testrail.io/index.php?/cases/view/30467,WIP,WIP — Columns & Rows,First visit shows the default columns; the rest are in the column selector,74,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,"SV-8660; SV-8664 (WIP spec v6 2026-07-29 Story 4 S4-R2; S4-R3 + Story 8 S8-R3; S8-R4 — S4-R3 verbatim: ""The Location column is not offered in the column selector; its visibility is automatic"")"
WIP-COL-03,C30468,https://shopview.testrail.io/index.php?/cases/view/30468,WIP,WIP — Columns & Rows,The WO # is a link that opens the WO in the same browser tab,60,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R5 (+ context note))
WIP-COL-04,C30469,https://shopview.testrail.io/index.php?/cases/view/30469,WIP,WIP — Columns & Rows,Status shows as a color-coded badge whose label text is always present,70,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R6; Story 10 S10-R8)
WIP-COL-05,C30470,https://shopview.testrail.io/index.php?/cases/view/30470,WIP,WIP — Columns & Rows,"Asset cell identifies the asset by VIN, falling back to Unit #, then plate",74,KEEP,Column selector behavior contract (contents/effect/exports interaction).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8660 (WIP spec Story 4 S4-R7; S4-R8; S4-R10 - identifier RE-RULED to the VIN chain (VIN -> Unit # -> plate); by Chris Ward answer 2026-07-29 [newest-wins]; supersedes video P24 serial ruling AND the spec's unit-number rule)
WIP-COL-06,C30471,https://shopview.testrail.io/index.php?/cases/view/30471,WIP,WIP — Columns & Rows,Customer shows the customer's company name,42,WEAK-KEEP,"Customer-name-or-blank; restates a default rendering, low value.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8660 (specs/wip-work-in-progress.md Story 4 S4-R11)
