internal_id,testrail_case_id,title,section,refs
WIP-SUM-02,C30488,Total Earned is the hero figure and equals the started-stage figures summed,WIP — Summary Strip,SV-8661 (WIP spec v11 2026-08-10 Story 5 S5-R2)
WIP-SUM-03,C30489,Total Remaining equals Not Started plus Started — Remaining,WIP — Summary Strip,SV-8661 (WIP spec v11 2026-08-10 Story 5 S5-R3)
WIP-SUM-04,C30490,Each per-stage figure equals the matching tab's money total,WIP — Summary Strip,SV-8661 (WIP spec v11 2026-08-10 Story 5 S5-R4; S5-R5; S5-R6; S5-R7)
WIP-SUM-05,C30491,"The Estimates figure is the Estimates tab's total quoted value, shown muted",WIP — Summary Strip,SV-8661 (WIP spec v11 2026-08-10 Story 5 S5-R8; S5-R9)
WIP-SUM-07,C30493,Each summary figure's information icon reveals its plain explanation,WIP — Summary Strip,SV-8661 (WIP spec v21 2026-08-14 S5-R12; S5a-R2 - Estimates explanation locked verbatim per Fabian design review 2026-08-17; S5-R12 short wording is a spec leftover)
WIP-ADJ-06,C43819,The Totals row sums the Adjustments column across the tab's visible jobs,WIP — Totals Row,SV-9282 (WIP spec v21 2026-08-14 S6-R2 — Totals row sums each visible money column including Adjustments)
WIP-TOT-01,C30494,"Each tab has a Totals row pinned to the bottom, labeled ""Totals""",WIP — Totals Row,SV-8662 (WIP spec v11 2026-08-10 Story 6 S6-R1; S6-R4; S6-R5)
WIP-TOT-02,C30495,The Totals row sums each visible money column and the Labor Delta column,WIP — Totals Row,"SV-8662 (WIP spec v21 2026-08-17 S6-R2,S6-R3; heading renamed to Labor Delta per SV-9071)"
WIP-FLT-01,C30498,The Advisor filter lists the advisors in the loaded jobs; screen only,WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R1 — the option list covers every open job in the current scope and not only the loaded rows)
WIP-FLT-02,C30499,"Customer filter is a type-ahead multi-select reading ""All customers""",WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R2 and S7-R3 — the option list covers every open job in the current scope and not only the loaded rows)
WIP-FLT-03,C30500,Asset filter shows Unit # and VIN and matches text against either one,WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R4 and S7-R5 — the option list covers every asset on every open job in the current scope; option text and match fields per Chris Ward answer 2026-07-29)
WIP-FLT-04,C30501,"The ""as of"" date is a single day: defaults to today, capped at today, no range",WIP — Filters,SV-9214 (WIP spec v21 2026-08-17 S7-R6; S7-R8; single as-of date replaces the date-range control per Chris 2026-08-13)
WIP-FLT-05,C30502,"The ""as of"" date shows the end-of-day position and reloads when changed",WIP — Filters,SV-9214 (WIP spec v21 2026-08-17 S7-R7; S7-R8a; S2-R6; single as-of date replaces the date-range control per Chris 2026-08-13)
WIP-FLT-06,C30503,"Location filter: rightmost multi-select with All locations, reloads on change",WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R9; S7-R10 + on-screen location-scope indicator; spec v6 2026-07-29; single-location filter HIDDEN per Chris Ward answer 2026-07-31 Q1=A)
WIP-FLT-07,C30504,The location scope never includes an inaccessible location,WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R11; Story 8 S8-R8)
WIP-FLT-08,C30505,"Advisor, customer and asset filters AND together and recompute strip and Totals",WIP — Filters,SV-8663 (WIP spec v11 2026-08-10 Story 7 S7-R12; S7-N1; Story 5 S5-R11; Story 6 S6-R6; §3 Key Decisions)
WIP-FLT-09,C38916,Location column names each work order's location and never reads Multiple,WIP — Filters,"SV-8660; SV-8664 (WIP spec v11 2026-08-10 S7-R13; S7-R14; S4-R3; S9-E1; S10-R5a - access-gated toggleable Location column; one location per work-order row so never ""Multiple""; headed ""Branch"" in downloads; constant-width filter)"
WIP-PERS-01,C30506,Column Selection toggles columns; Total is not offered at all,WIP — Column Selection & Persistence,SV-8664 (WIP spec v11 2026-08-10 Story 8 S8-R1; S8-R2)
WIP-PERS-02,C30507,Toggling columns never reorders them (Total always last),WIP — Column Selection & Persistence,SV-8664 (WIP spec v21 2026-08-17 S4-R1; S8-R7; renamed to Labor Delta per SV-9071)
WIP-PERS-03,C30508,"Remembers the ""as of"" date, filter selections, location, columns",WIP — Column Selection & Persistence,SV-8664 (WIP spec v21 2026-08-17 S8-R7; report remembers the single as-of date per Chris 2026-08-13)
WIP-PERS-04,C30509,A saved setting that is no longer valid falls back to its default,WIP — Column Selection & Persistence,SV-8664 (WIP spec v11 2026-08-10 Story 8 S8-R8)
WIP-PERS-05,C43551,A hand-made Location column choice is remembered like any other column,WIP — Column Selection & Persistence,SV-8664 (WIP spec v21 2026-08-17 S8-R7; per-column persistence remembers the as-of date)
WIP-EXP-01,C30510,Work In Progress: a three-dot menu holds Download (PDF) and Download (CSV),WIP — Exports,SV-8665 (WIP spec v11 2026-08-10 Story 9 S9-R1)
WIP-EXP-02,C30511,"Downloads keep shown columns, honor filters, include the tab's Totals row",WIP — Exports,SV-8665 (WIP spec v21 2026-08-17 S9-R3; S9-R10a; downloads honor the as-of date; heading renamed to Labor Delta per SV-9071)
WIP-EXP-03,C30512,Downloaded money and Labor Delta values keep the on-screen formats,WIP — Exports,"SV-8665 (WIP spec v21 2026-08-17 S9-R5,S9-R6; heading renamed to Labor Delta per SV-9071)"
WIP-EXP-04,C30513,Labor Delta green/red coloring appears on screen and in the PDF; not the CSV,WIP — Exports,SV-8665 (WIP spec v21 2026-08-17 S9-R7; heading renamed to Labor Delta per SV-9071)
WIP-EXP-05,C30514,Days Open in a download is frozen at the moment the file is generated,WIP — Exports,SV-8665 (WIP spec v11 2026-08-10 Story 9 S9-R8; Story 4 context note (Days Open live vs frozen))
WIP-EXP-06,C30515,"The downloaded files are named ""wip-2-report.pdf"" and ""wip-2-report.csv""",WIP — Exports,"SV-8665 (WIP spec v11 2026-08-10 Story 9 S9-R9 — S9-R9 CLOSES both file names verbatim including the ""-2-"" segment; so the exact strings ARE the requirement)"
WIP-EXP-07,C30516,"Export headers read ""Unit"" and ""Branch"" — documented limitation, do not file",WIP — Exports,SV-8665 (WIP spec v11 2026-08-10 S9-E1; §2 Known Limitations (v1) - asset identifier RE-RULED to the VIN chain (VIN -> Unit # -> plate) by Chris Ward answer 2026-07-29 [newest-wins]; supersedes video P24 serial ruling; export header text unpinned)
WIP-EXP-08,C30517,The PDF shows the shop logo at the top when one is set,WIP — Exports,SV-8665 (WIP spec v11 2026-08-10 Story 9 S9-R10)
WIP-EXP-09,C30518,"Export notifications: success caption, ""Empty export"" warning",WIP — Exports,SV-8665 (WIP spec v11 2026-08-10 Story 9 S9-R11 under Error handling [v10 numbers S9-R11 TWICE - this is the notification one; the other is the export cap]; S9-R12; S9-R13; §7 User Feedback Summary)
WIP-EXP-10,C38918,An over-cap Work In Progress download is refused with the too-large message,WIP — Exports,SV-8665 (WIP spec v21 2026-08-17 S9-R11; export size-cap message drops the date-range clause on this report per Chris 2026-08-13)
WIP-EXP-11,C43836,CSV export repeats the PDF header's as-of date and Locations lines,WIP — Exports,SV-8665 (WIP spec v21 2026-08-17 S9-R10b; suite-wide CSV filter-summary rule SV-9283)
WIP-VIS-01,C30519,Each tab uses an all-white table with no alternating row shading,WIP — Visual & Accessibility,SV-8666 (WIP spec v11 2026-08-10 Story 10 S10-R1)
WIP-VIS-02,C30520,The summary strip is a bold band ruled top and bottom above the tabs,WIP — Visual & Accessibility,SV-8666 (WIP spec v11 2026-08-10 Story 10 S10-R2)
WIP-VIS-03,C30521,The Total column is bold and stays pinned right on sideways scroll,WIP — Visual & Accessibility,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R22; Story 10 S10-R3)
WIP-VIS-04,C30522,The Totals row stays visible while only the active tab's body scrolls,WIP — Visual & Accessibility,SV-8666 (WIP spec v11 2026-08-10 Story 10 S10-R4; S10-R5)
WIP-VIS-05,C30523,The WO # link is keyboard-focusable and opens the work order,WIP — Visual & Accessibility,SV-8666 (WIP spec v11 2026-08-10 Story 10 S10-R6)
WIP-VIS-06,C30524,Each summary figure's info icon is keyboard-reachable and screen-read,WIP — Visual & Accessibility,SV-8666 (WIP spec v11 2026-08-10 Story 10 S10-R7; Story 5 S5-R12)
WIP-VIS-07,C30525,In dark mode every table; strip; link and coloring stays legible,WIP — Visual & Accessibility,SV-8666 (WIP spec v21 2026-08-17 S10-R9; heading renamed to Labor Delta per SV-9071)
WIP-VIS-08,C43838,Active view tab shows the selected-tab highlight (amber glow) when clicked,WIP — Visual & Accessibility,SV-8593 (WIP spec v21 2026-08-17; shell tab styling per Chris Ward design review 2026-08-17; exact styling to confirm live)
WIP-PERM-01,C30526,Ordinary reports access covers opening and downloading Work In Progress,WIP — Permissions,"SV-8657 (WIP spec v11 2026-08-10 Story 1 Prerequisites — one reports permission for all six ruled by Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW""; the WIP prerequisite now states this outright; so his spec edit is DONE)"
WIP-PERM-02,C30527,Without reports access Work In Progress is absent from the navigation,WIP — Permissions,"SV-8657 (WIP spec v11 2026-08-10 Story 1 S1-N1 — the gate is the one ordinary reports access per Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW"")"
WIP-ADJ-07,C43820,Earlier as-of days show no Adjustments value because history is not backfilled,WIP — API,SV-9282 (WIP spec v21 2026-08-14 S11-R8; S11-R9 — Adjustments captured in its own new snapshot column; no history backfill; missing value read as zero)
WIP-API-01,C30528,Nightly snapshot records one row per then-open job per calendar date,WIP — API,SV-8667 (WIP spec v11 2026-08-10 Story 11 S11-R1; tech-plan-2026-07-29 B1.2 (idempotent re-run — WIP spec Story 11 is silent on re-runs); Story 11 S11-R2)
WIP-API-03,C30530,Captured Earned and Remaining use the same maths as the on-screen report,WIP — API,SV-8667 (WIP spec v11 2026-08-10 Story 11 S11-R3; Story 11 S11-R5)
WIP-API-04,C30531,Nightly snapshot spans every location with no user location filter,WIP — API,SV-8667 (WIP spec v11 2026-08-10 Story 11 S11-R4; Story 2 S2-R1 (first two conditions))
WIP-API-06,C30533,Nightly snapshot: a job with nothing approved is captured at $0.00; not skipped,WIP — API,SV-8667 (WIP spec v11 2026-08-10 Story 11 S11-R6; Story 4 S4-E1)
IV-NAV-01,C30534,Inventory Value appears in the reports navigation under the Parts group,IV — Access & Display,"SV-8668 (IV spec v5 2026-08-07 Story 1 S1-R1 — access = the one ordinary reports permission per Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW"")"
IV-NAV-02,C30535,One row per in-stock part at the selected locations valued at the resolved date,IV — Access & Display,SV-8668 (IV spec v5 2026-08-07 Story 1 S1-R2; S1-R6)
IV-NAV-03,C30536,First visit defaults to the current calendar month and the active location,IV — Access & Display,SV-8668 (IV spec v5 2026-08-07 Story 1 S1-R3; Story 7 S7-R2)
IV-NAV-05,C30538,The report is server-paginated: one page of rows at a time,IV — Access & Display,SV-8668 (IV spec v5 2026-08-07 Story 1 S1-R8; §2 Scale and data model)
IV-NAV-06,C30539,"No qualifying parts, day or location: the no-data message shows and no totals",IV — Access & Display,SV-8668 (IV spec v5 2026-08-07 Story 1 S1-N2; Story 4 S4-N1; Story 5 S5-N1; Story 7 S7-N2; Story 12; §7 User Feedback Summary)
IV-SCOPE-01,C30540,A part appears only if not a core charge and on-hand quantity is above zero,IV — Row Scope,SV-8669 (IV spec v5 2026-08-07 Story 2 S2-R1; S2-R2; S2-N1; S2-N2; §3 Key Decisions; Story 2 context note (no dead-stock exclusion))
IV-SCOPE-02,C30541,A part stocked at two selected locations shows as two rows; never merged,IV — Row Scope,SV-8669 (IV spec v5 2026-08-07 Story 2 S2-R3; §2 Known Limitations (v1))
IV-CALC-01,C30545,Unit Sell uses the part's fixed sell price when one is set,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R5 (fixed-price branch); §3 Key Decisions (unit sell resolved like the parts list))
IV-CALC-02,C30546,With no fixed sell price Unit Sell is the category's pricing-matrix markup,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R5 (matrix branch); §5 Assumptions)
IV-CALC-03,C30547,"With no fixed sell price and no category, Unit Sell equals Unit Cost",IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R5 (no-category fallback) + context note; §5 Assumptions)
IV-CALC-04,C30548,Total Sell is quantity × Unit Sell and Total Cost is quantity × Unit Cost,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R6; S3-R7; §4 Terminology)
IV-CALC-05,C30549,Margin is Total Sell minus Total Cost for the whole on-hand quantity,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R8; §3 Key Decisions (extended margin); §4 Terminology)
IV-CALC-06,C30550,Margin % is Margin over Total Sell to one decimal; em-dash when Sell <= 0,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R9; S3-E3)
IV-COL-01,C30551,With every column on they appear in the fixed order with the set alignment,IV — Valuation & Columns,SV-8670; SV-8674 (IV spec v5 2026-08-07 Story 3 S3-R1; S3-R2 + Story 7 S7-R6 — fixed column order and alignment; plus the Location column between Vendor and Qty on Hand when it is shown)
IV-COL-02,C30552,Value formats: Qty to two decimals; money as US-dollar currency,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R3; S3-R4; S3-R5 (display); S3-R10; §4 Terminology (On-hand quantity))
IV-COL-03,C30553,Total Cost is bold and pinned far right; it stays put on sideways scroll,IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R11; Story 12 S12-R4; §3 Key Decisions)
IV-COL-04,C30554,On a first visit the default columns show and the rest stay available,IV — Valuation & Columns,SV-8670; SV-8674 (IV spec v5 2026-08-07 Story 3 S3-R12; S3-R13; Story 8 S8-R3 + Story 7 S7-R6 — first-visit default columns; plus the Location column shown by default to a user with access to more than one location)
IV-COL-05,C30555,"Category and Vendor show their names; an em dash (""—"") when the part has none",IV — Valuation & Columns,SV-8670 (IV spec v5 2026-08-07 Story 3 S3-R14; S3-E1; S3-E2)
IV-TOT-01,C30556,"Totals row: Total label, blank identity/per-unit cells, pinned bold Total Cost",IV — Totals Row,SV-8671 (IV spec v5 2026-08-07 Story 4 S4-R1; S4-R4; S4-R5; S4-R6; S4-R7; Story 12 S12-R5; Story 9 S9-R4)
IV-TOT-02,C30557,"Totals row sums the FULL filtered set on the server, not just the visible page",IV — Totals Row,SV-8671 (IV spec v5 2026-08-07 Story 4 S4-R2; S4-R8; Story 6 S6-R6; §2 Scale and data model; §4 Terminology (Filtered set))
IV-TOT-03,C30558,Totals-row Margin % is recomputed from the totals; not an average of rows,IV — Totals Row,SV-8671 (IV spec v5 2026-08-07 Story 4 S4-R3)
IV-DATE-01,C30561,Date range offers the standard presets plus Custom; no All Time option,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R1; §2 Known Limitations (v1))
IV-DATE-02,C30562,The report values inventory as of the END of the selected range,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R2 (+ context note))
IV-DATE-03,C30563,A window reaching today with today not yet recorded values live stock,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R3; §3 Key Decisions (live fallback for today))
IV-DATE-04,C30564,For a past date the report replays the closest recorded day on or before it,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R4; §2 Relationship to nightly history)
IV-DATE-05,C30565,"""As of"" indicator names the day shown; hidden when it matches the ask",IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R5; S5-R6)
IV-DATE-06,C30566,A Custom range values stock as of the picked end date; capped at today,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-R7; S5-R8)
IV-DATE-08,C30568,History accrues forward only; a pre-first-recording date is not shown,IV — As-of Date & Snapshots,SV-8672 (IV spec v5 2026-08-07 Story 5 S5-E1; §2 Known Limitations (v1); §2 Out of scope)
IV-DATE-09,C38892,A recorded day keeps its category and vendor names after a rename or delete,IV — As-of Date & Snapshots,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-R2; Story 5 S5-R4; tech-plan-2026-07-29 B4.1 — names stored with the recorded rows on purpose)
IV-FLT-01,C30569,Category and Vendor multi-selects reload the report to matching parts only,IV — Filters & Part Search,SV-8673 (IV spec v5 2026-08-07 Story 6 S6-R1; S6-R2; S6-R3; S6-R4)
IV-FLT-02,C30570,"Category, Vendor and part search are server-side; each change returns page 1",IV — Filters & Part Search,SV-8673 (IV spec v5 2026-08-07 Story 6 S6-R5; Story 1 S1-R4; S1-R5; S1-R7; S1-R8)
IV-FLT-03,C30571,With no category or vendor selected all parts show,IV — Filters & Part Search,SV-8673 (IV spec v5 2026-08-07 Story 6 S6-R7)
IV-FLT-04,C30572,Part search matches part number or description on the server; case-insensitive,IV — Filters & Part Search,SV-8673 (IV spec v5 2026-08-07 Story 6 S6-R8; S6-R5)
IV-FLT-05,C30573,"Date range, Location, Category, Vendor, and the part search combine with AND",IV — Filters & Part Search,SV-8673 (IV spec v5 2026-08-07 Story 6 S6-R9)
IV-LOC-01,C30574,The Location filter is a rightmost multi-select with an All locations toggle,IV — Location Filter,SV-8674 (IV spec v5 2026-08-07 Story 7 S7-R1; S7-R2; Story 12 S12-R3 — per-row location identifier in All-locations view ADDED per kickoff video P10 40:58-41:20; user ruling 2026-07-28: video overrides spec (video newer; last-update-wins))
IV-LOC-02,C30575,"Selecting one, several, or all locations reloads the report scoped to that set",IV — Location Filter,SV-8674 (IV spec v5 2026-08-07 Story 7 S7-R3 + on-screen location-scope indicator per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins))
IV-LOC-03,C30576,Scoping never includes an inaccessible location,IV — Location Filter,SV-8674 (IV spec v5 2026-08-07 Story 7 S7-R4; S7-R5)
IV-LOC-04,C30577,Inventory Value: the Location filter is hidden for a one-location user,IV — Location Filter,"SV-8674 (IV spec v5 2026-08-07 Story 7 S7-N1 — RULED HIDDEN by Chris Ward answer 2026-07-31 Q1=A ""classic spec drift""; the S7-N1 ""still sees the filter"" note is stale; spec edit pending)"
IV-LOC-06,C38917,Location column: shown to any multi-location user; toggleable; never Multiple,IV — Location Filter,"SV-8674; SV-8677 (IV spec v5 2026-08-07 S7-R6; S7-R7; S3-R1; S12-R10; S10-R15 — Location column access-gated and toggleable in the column-selection control; between Vendor and Qty on Hand; never ""Multiple""; S10-R15 = same column in every export)"
IV-PERS-01,C30579,Column Selection toggles columns; Total Cost cannot be turned off,IV — Column Selection & Persistence,SV-8675 (IV spec v5 2026-08-07 Story 8 S8-R1; S8-R2)
IV-PERS-02,C30580,Toggling columns never reorders them,IV — Column Selection & Persistence,SV-8675; SV-8674 (IV spec v5 2026-08-07 Story 8 S8-R4; Story 3 S3-R1 + Story 7 S7-R6 — toggling never reorders; plus the automatic Location column between Vendor and Qty on Hand)
IV-PERS-03,C30581,The report remembers all filters; columns and sort per browser,IV — Column Selection & Persistence,SV-8675 (IV spec v5 2026-08-07 Story 8 S8-R5 (+ context note); Story 9 S9-R5)
IV-PERS-04,C30582,Defensive restore: a stale saved category or vendor is dropped on load,IV — Column Selection & Persistence,SV-8675 (IV spec v5 2026-08-07 Story 8 S8-R6)
IV-SORT-01,C30583,Rows are sorted by Total Cost highest first on load and after any reload,IV — Sorting,SV-8676 (IV spec v5 2026-08-07 Story 9 S9-R1; §3 Key Decisions (Total Cost default sort))
IV-SORT-02,C30584,Header clicks sort ascending then descending; no third state; page 1 returns,IV — Sorting,SV-8676 (IV spec v5 2026-08-07 Story 9 S9-R2)
IV-SORT-03,C30585,Money and numeric columns sort by value; text columns sort as text,IV — Sorting,SV-8676 (IV spec v5 2026-08-07 Story 9 S9-R3)
IV-EXP-01,C30587,Inventory Value: a three-dot menu holds Download (PDF) and Download (CSV),IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R1; S10-R2)
IV-EXP-02,C30588,"Downloads keep shown columns and order, honor filters, and include Totals",IV — Exports,"SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R3; S10-R4; S10-R5; S10-R6; S10-R15 — downloads keep the shown columns and order; honour the filters; include the Totals row; S10-R15 = the ""Locations:"" line and the Location column when shown)"
IV-EXP-03,C30589,Export number formats: money to 2 decimals; Margin % to 1 with em-dash,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R7 (+ context note))
IV-EXP-04,C30590,PDF header shows report name; org; period and an as-of line; logo if set,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R8; S10-R9)
IV-EXP-05,C30591,Downloaded files are named inventory-value-report.pdf and .csv,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R10 — S10-R10 CLOSES both file names verbatim; so the exact strings ARE the requirement)
IV-EXP-06,C30592,Exports are generated server-side over the full filtered set,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R11)
IV-EXP-07,C30593,An over-cap set produces no file and shows the too-large-to-export message,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R12; §7 User Feedback Summary)
IV-EXP-09,C30595,Download notifications: verbatim success and failure texts per format,IV — Exports,SV-8677 (IV spec v5 2026-08-07 Story 10 S10-R13; S10-R14; §7 User Feedback Summary)
IV-EXP-10,C43548,A large Inventory Value PDF fails instead of being refused politely,IV — Exports,SV-8677 (IV spec v5 2026-08-07 S10-R11; S10-R12; S10-R14 — the observed failure path is a roughly 30-second server-side timeout and not the S10-R12 row cap; observed on build v3.4.1-0ed4433)
IV-EXP-11,C43837,CSV export shows the PDF header's as-of date and Locations filter lines,IV — Exports,SV-8677 (IV spec v10 2026-08-17 S10-R15a; suite-wide CSV filter-summary rule SV-9283)
IV-VIS-01,C30596,All-white table with no row shading on the standard report backdrop,IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R1)
IV-VIS-02,C30597,Toolbar layout: menu leftmost then Column Selection; then the 5 filters,IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R2; S12-R3)
IV-VIS-04,C30599,Long Description; Category and Vendor truncate on hover; Part # never does,IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R6)
IV-VIS-05,C30600,"In dark mode the page background, toolbar, cells; the ""—"" glyph remain legible",IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R7)
IV-VIS-06,C30601,Each sortable header exposes its sort state and shows the direction,IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R8)
IV-VIS-07,C30602,The icon-only download and Column Selection buttons carry accessible names,IV — Visual & Accessibility,SV-8679 (IV spec v5 2026-08-07 Story 12 S12-R9)
IV-PERM-01,C30603,A user with ordinary reports access can open Inventory Value,IV — Permissions,"SV-8668 (IV spec v5 2026-08-07 Story 1 Prerequisites — one reports permission for all six ruled by Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW""; the IV prerequisite still names the inventory-reports permission — his spec edit owed)"
IV-PERM-02,C30604,Without reports access Inventory Value is absent from the navigation,IV — Permissions,"SV-8668 (IV spec v5 2026-08-07 Story 1 S1-N1 — the gate is the one ordinary reports access per Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW"")"
IV-API-01,C30605,Nightly snapshot records one row per in-stock non-core part per location,IV — API,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-R1; S11-R4)
IV-API-02,C30606,A recorded snapshot day equals what the live report showed that day,IV — API,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-R2; §2 Relationship to nightly history)
IV-API-03,C30607,Nightly snapshot: re-running the capture for a date replaces that date's rows,IV — API,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-R3; Story 11 S11-R5; Story 5 S5-E1)
IV-API-05,C30609,Snapshot retention: daily captures are kept for 0–13 months,IV — API,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-R6)
IV-API-06,C30610,Thinned history still served by the closest-recorded-day rule,IV — API,SV-8678 (IV spec v5 2026-08-07 Story 11 S11-E1; S11-R6; Story 5 S5-R4; S5-R5; S5-N1)
