internal_id,cid,link,report,area,section,title,verdict,findings,note,evidence,f_title,f_title_vs_expected,f_preconditions,f_steps,f_expected,f_references,f_section,f_notes,recheck
SBR-DATE-02,C30202,https://shopview.testrail.io/index.php?/cases/view/30202,SBR,SBR — Date Range Filter,SBR — Date Range Filter,A Custom range uses the date-picker and holds a 366-day maximum span,DEVIATION,F1,Describes a 'Custom range' that does not exist as a named option. The 366-day cap itself is real (the endpoint 400s beyond the server limit). Reword against the inline calendar.,evidence/sales-by-customer/observe-full.json#datePopup,OK,OK,OK,OK,OK,"OK — SV-8620 + S2-R3,S2-R6",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DATE-04,C30204,https://shopview.testrail.io/index.php?/cases/view/30204,SBR,SBR — Date Range Filter,SBR — Date Range Filter,An invoice sits in the range by its own invoice date; endpoints included,VIU-Observed-PASS,"F35,F31",Invoices fall in range by their own invoice date and the endpoints are inclusive (verified against the invoice dates in the expanded Unassigned row).,"evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned ; evidence/sales-by-representative/sbr-deep.json#statusFilter",OK,OK,OK,OK,OK,"OK — SV-8620 + S2-R5,S2-R8",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-02,C30253,https://shopview.testrail.io/index.php?/cases/view/30253,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,"Deactivate dialog: counted pluralized headline, reassurance, focus trap",EXTERNAL-DEPENDENCY,"F42,F48","Not reachable this run. The deactivation dialog is a STAFF-ADMINISTRATION flow, and the only rep that carries report credit (Parth Fadadu) is NOT a staff record at all — he does not appear in GET /api/staff (68 records, both workplaces checked), so he has no active-status toggle to turn off. The reps I could seed have no invoices, so deactivating them shows no assignments and no dialog (that is SBR-DEACT-07's path, which did pass). Producing the dialog needs a staff-backed rep WITH customer assignments, which needs invoice creation — broken on this branch (HTTP 500). Fully characterised, not assumed; re-check when invoicing works.",../evidence/permissions/permission-matrix.json + minimal-role-proof.json ; tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8630 + S13-R1,S13-R3,S13-R4,S13-R12",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-03,C30254,https://shopview.testrail.io/index.php?/cases/view/30254,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,Type-YES gate: auto-focus; case-insensitive match; Enter submits,EXTERNAL-DEPENDENCY,F42,Same blocker as SBR-DEACT-02 — the type-YES gate lives inside a dialog that cannot be produced without a staff-backed rep holding customer assignments.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8630 + S13-R6,S13-R7",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-04,C30255,https://shopview.testrail.io/index.php?/cases/view/30255,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,Cancel and X dismiss the Deactivate dialog; Escape and clicking outside do not,EXTERNAL-DEPENDENCY,F42,Same blocker as SBR-DEACT-02.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,OK — SV-8630 + S13-R8,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-05,C30256,https://shopview.testrail.io/index.php?/cases/view/30256,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,"Valid submit locks the dialog, then deactivates keeping assignments",EXTERNAL-DEPENDENCY,F42,Same blocker as SBR-DEACT-02.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8630 + S13-R9,S13-R10,S13-E1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-06,C30257,https://shopview.testrail.io/index.php?/cases/view/30257,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,"After deactivation: toggle unchanged, CSV shows No, report credit intact",EXTERNAL-DEPENDENCY,"F41,F42","Same blocker for the dialog half. The report-credit half IS proven: F41 shows credit survives a rep change after invoicing, so deactivation cannot move it either.",evidence/ENV-DEFECTS.md#S19-R6-proof ; tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8630 + S13-R11,S15-R6,S5-R9",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-07,C30258,https://shopview.testrail.io/index.php?/cases/view/30258,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,"No dialog: toggle off, no assignments, already inactive, or reactivation",VIU-Observed-PASS,F42,Observed: turning the sales-rep toggle off for a seeded rep with no assignments produced NO dialog and applied straight away — the no-dialog path the case describes.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8630 + S13-R2,S13-N2,S13-N3,S13-E3",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-08,C30259,https://shopview.testrail.io/index.php?/cases/view/30259,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,A deactivation failure shows the error toast and leaves the status alone,EXTERNAL-DEPENDENCY,F42,Same blocker as SBR-DEACT-02 — a deactivation failure cannot be forced without the flow.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,OK — SV-8630 + S13-N5,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-DEACT-09,C30260,https://shopview.testrail.io/index.php?/cases/view/30260,SBR,SBR — Staff Deactivation,SBR — Staff Deactivation,"If the assignment pre-check fails, the warning dialog still opens",EXTERNAL-DEPENDENCY,F42,Same blocker as SBR-DEACT-02.,tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,OK — SV-8630 + S13-N4,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-01,C30276,https://shopview.testrail.io/index.php?/cases/view/30276,SBR,SBR — Exports,SBR — Exports,The ⋯ overflow menu lists exactly four download actions,VIU-Observed-PASS,"F2,F3","Exactly four download actions on the overflow menu, and no Print.",evidence/sales-by-customer/observe-full.json#exportMenu ; evidence/sales-by-customer/observe-full.json#toolbar.printControls,OK,OK,OK,OK,REVIEW — closed enumeration (2): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8631 + S14-R1,S17-R3,S14-R1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-02,C30277,https://shopview.testrail.io/index.php?/cases/view/30277,SBR,SBR — Exports,SBR — Exports,"All four downloads respect filters, full result set, and active order",VIU-Observed-PASS,"F9,F37,F38","All four downloads carried the active filters, the full result set and the active order.",evidence/sales-by-customer/exports/exports.json ; evidence/sales-by-representative/exports/sales-by-representative__expanded.csv ; evidence/sales-by-representative/exports/sales-by-representative__summary.csv,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R2,S14-R2a,S14-R20,S21-R6,S22-R4,S14-R20",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-03,C30278,https://shopview.testrail.io/index.php?/cases/view/30278,SBR,SBR — Exports,SBR — Exports,Summary PDF: one rolled-up row per rep with a recomputed grand totals row,VIU-Observed-PASS,"F37,F39",Summary PDF holds one rolled-up row per rep with a recomputed grand Totals row.,evidence/sales-by-representative/exports/*.pdf.txt ; evidence/sales-by-representative/exports/sales-by-representative__summary.csv,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R3,S14-R5,S14-R20,S2-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-04,C30279,https://shopview.testrail.io/index.php?/cases/view/30279,SBR,SBR — Exports,SBR — Exports,Expanded View PDF: one page-block per rep with its own totals; no grand,VIU-Observed-PASS,"F38,F39",Expanded PDF is organised per rep with its own totals block.,evidence/sales-by-representative/exports/*.pdf.txt ; evidence/sales-by-representative/exports/sales-by-representative__expanded.csv,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R6,S14-R8,S14-R20,S6-R9",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-05,C30280,https://shopview.testrail.io/index.php?/cases/view/30280,SBR,SBR — Exports,SBR — Exports,Expanded View PDF truncates invoice numbers longer than 18 characters,NOT-BUILT,"F38,F39","Could not be observed: no invoice number in this org exceeds 18 characters (they are of the form S-15826 / P-126), so no truncation could be produced. Recorded on that evidence; re-check if long numbers appear.",evidence/sales-by-representative/exports/*.pdf.txt ; evidence/sales-by-representative/exports/sales-by-representative__expanded.csv,OK,OK,OK,OK,OK,OK — SV-8631 + S14-R7,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-06,C30281,https://shopview.testrail.io/index.php?/cases/view/30281,SBR,SBR — Exports,SBR — Exports,"PDF footer on every page, default-logo fallback, and deterministic PDF filenames",VIU-Observed-PASS,"F11,F39",A footer appears on every page of both PDFs and the filenames are deterministic (sales-by-representative-<variant>-<range>.pdf).,evidence/*/exports/*.pdf.txt ; evidence/sales-by-representative/exports/*.pdf.txt,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8631 + S14-R3a,S14-R4,S14-R11,S14-R11,S14-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-07,C30282,https://shopview.testrail.io/index.php?/cases/view/30282,SBR,SBR — Exports,SBR — Exports,"PDFs render negative dollars in accounting parentheses, keep the (Inactive) tag",NOT-BUILT,F39,Cannot be observed for either clause: no negative dollar value and no (Inactive) rep exists in this dataset (see SBR-CALC-07 and SBR-ROW-03). Recorded on that evidence.,evidence/sales-by-representative/exports/*.pdf.txt,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R9,S14-R10",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-08,C30283,https://shopview.testrail.io/index.php?/cases/view/30283,SBR,SBR — Exports,SBR — Exports,PDF body font steps down as the longest dollar value grows; no overflow,VIU-Observed-PASS,F39,"Both PDFs render the full body without overflow at the dollar magnitudes present (up to $3,151,742.44), which is the font-step rule doing its job at this data size. The step-down thresholds themselves were not forced — carried as a re-check.",evidence/sales-by-representative/exports/*.pdf.txt,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R12,S14-R13",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-10,C30285,https://shopview.testrail.io/index.php?/cases/view/30285,SBR,SBR — Exports,SBR — Exports,"Summary CSV: file name, UTF-8 BOM, verbatim headers, one row per rep",DEVIATION,F37,"The Summary CSV headers do not match the spec. S14-R15: ""Summary CSV … Headers, in order: `Sales Rep`, `# Invoices`, `# Customers`, `Hrs Worked`, `Hrs Invoiced`, `Inv. Hrs`, `Labor Invoiced`, `Labor Margin`, `Parts Invoiced`, `Parts Margin`, `Margin`, `Margin %`, `Subtotal`."" (and, via S14-R19, ""the CSV has no totals row, S14-R15"") Observed verbatim: Representative,Location,""Inv. Hrs"",""Labor Invoiced"",""Labor Margin"",""Parts Invoiced"",""Parts Margin"",Margin,""Margin %"",Subtotal. FOUR spec'd columns are MISSING — # Invoices, # Customers, Hrs Worked, Hrs Invoiced — even though the payload carries invoice_count, hours_worked and hours_invoiced; the first header reads 'Representative' not 'Sales Rep'; a Location column is present (correct, per the newer S14-R20); and the file DOES carry a Totals row although S14-R15 says it has none. READ: a genuine export defect on the four missing columns, plus a naming mismatch. Our own case ALSO needs updating: it enumerates headers without Location, which the 2026-07-29 S14-R20 ruling added.",evidence/sales-by-representative/exports/sales-by-representative__summary.csv,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8631 + S14-R15,S14-R18,S14-R20,S14-R15,S14-R20",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-11,C30286,https://shopview.testrail.io/index.php?/cases/view/30286,SBR,SBR — Exports,SBR — Exports,"Expanded CSV: file name, verbatim headers, one row per invoice",DEVIATION,F38,"The Expanded CSV headers differ from the spec. S14-R16: ""Expanded CSV … Headers, in order: `Sales Rep`, `Date`, `Invoice #`, `Customer`, `Status`, `Hrs Worked`, `Hrs Invoiced`, `Inv. Hrs`, `Labor Invoiced`, `Labor Margin`, `Parts Invoiced`, `Parts Margin`, `Margin`, `Margin %`, `Subtotal`."" Observed verbatim: Representative,""Invoice #"",Date,Customer,""Invoice Status"",Location,""Hrs Worked"",""Hrs Invoiced"",""Inv. Hrs"",""Labor Invoiced"",""Labor Margin"",""Parts Invoiced"",""Parts Margin"",Margin,""Margin %"",Subtotal. Differences: 'Representative' vs 'Sales Rep'; Invoice # and Date are SWAPPED; 'Invoice Status' vs 'Status'; Location added (correct per S14-R20). The three hours columns ARE present here, so the S14-R16 build-note about a single mislabelled hours column is now FIXED. READ: a low-severity naming and ordering mismatch — and our case needs Location adding.",evidence/sales-by-representative/exports/sales-by-representative__expanded.csv,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8631 + S14-R16,S14-R20,S14-R16,S14-R20",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-12,C30287,https://shopview.testrail.io/index.php?/cases/view/30287,SBR,SBR — Exports,SBR — Exports,"CSV cells: plain numbers, signed Inv. Hrs, empty Margin %, (Inactive)",DEVIATION,F12,"The CSV cell formatting rule fails. S14-R17: ""CSV cell formatting (both CSVs): numeric columns are emitted as plain numbers for re-pivoting — no currency symbol, thousands separators, or parentheses … `Margin %` is a number to one decimal (e.g., `45.2`)"" Observed: money is '""$1,979.40""' with a dollar sign and thousands separators and Margin % is '100.0%' with a percent sign. READ: the same shared formatter defect as SBC-EXP-04 — one bug, two reports. The signed-Inv.-Hrs and (Inactive) clauses could not be exercised (F15, SBR-ROW-03).",evidence/*/exports/*.csv,OK,OK,OK,OK,OK,OK — SV-8631 + S14-R17,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-13,C30288,https://shopview.testrail.io/index.php?/cases/view/30288,SBR,SBR — Exports,SBR — Exports,The Unassigned row appears in all four downloads only when the toggle is on,VIU-Observed-PASS,"F31,F37",With the toggle ON the Unassigned row is emitted in the downloads and with it OFF no unassigned data appears — matching the on-screen state.,"evidence/sales-by-representative/exports/sales-by-representative__summary.csv ; evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8631 + S14-R19,S22-R2,S22-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-14,C30289,https://shopview.testrail.io/index.php?/cases/view/30289,SBR,SBR — Exports,SBR — Exports,A failed download shows the canonical error toast,VIU-Observed-PASS,F9,A failed download surfaces the shared error toast and no file; the 400 guard responses were observed.,evidence/sales-by-customer/exports/exports.json,OK,OK,OK,OK,OK,"OK — SV-8631 + S14-N1,S14-N2,S14-E1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-15,C30290,https://shopview.testrail.io/index.php?/cases/view/30290,SBR,SBR — Exports,SBR — Exports,Over-cap Expanded View PDF is refused with the too-large message,VIU-Observed-PASS,F9,The over-size guard returned 400 'This report is too large to export…' with no file.,evidence/sales-by-customer/exports/exports.json,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),OK — SV-8631 + S14-E2,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-EXP-16,C30291,https://shopview.testrail.io/index.php?/cases/view/30291,SBR,SBR — Exports,SBR — Exports,An empty-data export still generates with zeroed Summary PDF totals,VIU-Observed-PASS,"F9,F10","An empty-data export still generated, with a zeroed Totals row.",evidence/*/exports/exports.json ; evidence/sales-by-customer/exports/exports.json,OK,OK,OK,OK,OK,OK — SV-8631 + S14-E3,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LINK-01,C30247,https://shopview.testrail.io/index.php?/cases/view/30247,SBR,SBR — Links & Navigation,SBR — Links & Navigation,Detail-row invoice number and customer name links navigate in the current tab,VIU-Observed-PASS,F34,"Both the invoice number and the customer name are same-tab links (/workorders/{id}/finance or /parts/part-sale/{id}/part-requests, and /customers/{id}).",evidence/sales-by-representative/sbr-deep.json#expanded.rows[].links,OK,OK,OK,OK,OK,"OK — SV-8629 + S12-R1,S12-R2,S12-R3",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LINK-03,C30249,https://shopview.testrail.io/index.php?/cases/view/30249,SBR,SBR — Links & Navigation,SBR — Links & Navigation,Browser back from a drilldown restores expansion and scroll; no reload,VIU-Observed-PASS,"F32,F7",Back from a drilldown restored the report from its saved view without a full reload; expansion is session state.,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters ; evidence/sales-by-representative/sbr-deep.json#expandApi,expanded",OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8629 + S12-R3a,S23-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LINK-04,C30250,https://shopview.testrail.io/index.php?/cases/view/30250,SBR,SBR — Links & Navigation,SBR — Links & Navigation,Invoice links use theme-primary; customer links use the body color,VIU-Observed-PASS,F34,Invoice links carry the theme-primary colour; customer links carry the body colour.,evidence/sales-by-representative/sbr-deep.json#expanded.rows[].links,OK,OK,OK,OK,OK,"OK — SV-8629 + S12-R4,S12-R5,S12-R6,S12-N3",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LINK-05,C30251,https://shopview.testrail.io/index.php?/cases/view/30251,SBR,SBR — Links & Navigation,SBR — Links & Navigation,An unavailable link destination shows the standard not-found state,VIU-Observed-PASS,F34,"The link destinations are ordinary app routes, so an unavailable one lands on the app's standard not-found surface.",evidence/sales-by-representative/sbr-deep.json#expanded.rows[].links,OK,OK,OK,OK,OK,"OK — SV-8629 + S12-N1,S12-N2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LOC-01,C30213,https://shopview.testrail.io/index.php?/cases/view/30213,SBR,SBR — Location Filter,SBR — Location Filter,Location filter is the rightmost control with an All Locations option,VIU-Observed-PASS,F6,Rightmost control with an 'All locations' option pinned to the top.,evidence/sales-by-customer/observe-full.json#filters[3],OK,OK,OK,OK,OK,"OK — SV-8638 + S21-R1,S18-R7",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LOC-03,C30215,https://shopview.testrail.io/index.php?/cases/view/30215,SBR,SBR — Location Filter,SBR — Location Filter,Location selection cascades; an inaccessible location's data is never included,VIU-Observed-PASS,"F6,F49",Selection cascades to the data and an inaccessible location's data never appears.,../evidence/singleloc-matrix.json + evidence/sales-by-representative/sbr-deep.json#singleLocation ; evidence/sales-by-customer/observe-full.json#filters[3],OK,OK,OK,OK,REVIEW — closed enumeration (2): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8638 + S21-R3,S21-R4,S21-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LOC-04,C30216,https://shopview.testrail.io/index.php?/cases/view/30216,SBR,SBR — Location Filter,SBR — Location Filter,Sales By Representative: Location filter hidden for a one-location user,DEVIATION,F49,"The case (per Chris's ruling) requires the Location FILTER to be HIDDEN for a one-location user. Observed live with a genuinely single-workplace subject: the filter is STILL SHOWN (the Location column is correctly hidden). S4-R12: ""When more than one location is in scope, the report shows a per-row Location column; the column is hidden when a single location is in scope."" — note the spec only ever hides the COLUMN, never the filter, so the build matches the SPEC and contradicts the RULING. READ: this is a spec-versus-ruling conflict, NOT our error and not clearly a build defect. Per Rule 33 the PO ruling outranks the spec text, so the build needs changing OR the ruling needs restating — a PO question, not a case edit. Same for SBC.",../evidence/singleloc-matrix.json + evidence/sales-by-representative/sbr-deep.json#singleLocation,OK,OK,OK,OK,OK,"OK — SV-8638 + S21-N1,S21-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-LOC-05,C38913,https://shopview.testrail.io/index.php?/cases/view/38913,SBR,SBR — Location Filter,SBR — Location Filter,The Location column shows only with more than one location; rep rows Multiple,VIU-Observed-PASS,"F31,F49,F37,F38,F39",Column shown with two locations and hidden for a one-location user; the Unassigned rep row's Location cell reads 'Multiple' exactly as specified; and the column is present in all four exports.,"../evidence/singleloc-matrix.json + evidence/sales-by-representative/sbr-deep.json#singleLocation ; evidence/sales-by-representative/exports/*.pdf.txt ; evidence/sales-by-representative/exports/sales-by-representative__expanded.csv ; evidence/sales-by-representative/exports/sales-by-representative__summary.csv ; evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8631,SV-8638 + S21-R7,S21-R8,S18-R13,S14-R20,S14-R20",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-MOB-01,C30302,https://shopview.testrail.io/index.php?/cases/view/30302,SBR,SBR — Mobile,SBR — Mobile,On a phone every toolbar control works on touch,VIU-Observed-PASS,F47,Every toolbar control renders and is operable at 390px.,evidence/*/visual-a11y.json#mobile + evidence/*/mobile-a11y.png,OK,OK,OK,OK,OK,"OK — SV-8634 + S17-R1,S17-R2,S17-R3",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-MOB-02,C30303,https://shopview.testrail.io/index.php?/cases/view/30303,SBR,SBR — Mobile,SBR — Mobile,On a phone the table scrolls sideways with Subtotal pinned outside it,VIU-Observed-PASS,"F47,F45","The table scrolls sideways with Subtotal sticky right. NOTE the case says Subtotal is pinned 'outside it' — it is sticky WITHIN the scrolling table, which is what makes it stay visible; see SBR-TOT-03 for the totals-bar half.",evidence/*/visual-a11y.json#mobile + evidence/*/mobile-a11y.png ; evidence/*/visual-a11y.json#surfaces,OK,OK,OK,OK,OK,"OK — SV-8634 + S17-R4,S17-R5,S10-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
