FD ID,TestRail Case ID,TestRail Link,Area,Title,Priority,Fresh Status (2026-07-10),What needs to be done (plain),Fresh Evidence / Note
FD-WO-005,C28428,https://shopview.testrail.io/index.php?/cases/view/28428,Work Order — Whole-WO Fee/Discount,"Verify the Add button stays disabled until Name, Type, Calculation Type and an Amount above 0 are all filled in",Critical,VIU-Verified,No action needed — passed.,"CONFIRMED AGAIN: 'Add Fee' button ENABLED on an empty form (disabled-on-empty=false) — PO Q4=B defect persists | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). DEVIATION re-confirmed live 2026-07-13: the 'Add Fee' button is ENABLED on an empty form (validation happens on submit, not by disabling) — BUG-FD-4. Expected kept as the intended behavior; tester will see the button enabled. | STAGING VIU 2026-07-20 staging LIVE VIU: BUG-FD-4 FIXED on staging: Add Fee button is DISABLED on an empty form (was enabled on qb). Live-observed (dev-wo-emptyform, disabled=true). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-006,C28429,https://shopview.testrail.io/index.php?/cases/view/28429,Work Order — Whole-WO Fee/Discount,Verify Max Amount caps a percentage fee (20% on a $100 base with Max Amount $15 → +$15.00),Medium,VIU-Verified,No action needed — passed.,"20% of 170.76 (=34.15) capped at Max 15 -> resolved exactly 15 | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). The '$ Max Amount (Optional)' field appears only after a percentage method is chosen (confirmed live). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-007,C28430,https://shopview.testrail.io/index.php?/cases/view/28430,Work Order — Whole-WO Fee/Discount,Verify the confirm button label follows the Type (Add Fee vs Add Discount),Medium,VIU-Verified,No action needed — passed.,"confirm label 'Add Fee' observed; Type-flip re-observed in batch-1 (not re-driven) | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-008,C28431,https://shopview.testrail.io/index.php?/cases/view/28431,Work Order — Whole-WO Fee/Discount,Verify an empty Name blocks saving a whole-work-order fee/discount,Medium,VIU-Verified,No action needed — passed.,"UI BLOCKS empty name (inline 'Name' required, dialog stays open, nothing saved). NOTE NEW FDBUG-16: the RAW API now ACCEPTS an empty-name adjustment (201; was 400 in batch-3) — BE validation regression, FE still guards | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). (Note: the raw back-end will accept an empty name — FDBUG-16 — but the on-screen dialog blocks it, which is what a manual tester sees.) | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-009,C28432,https://shopview.testrail.io/index.php?/cases/view/28432,Work Order — Whole-WO Fee/Discount,Verify an empty or zero amount blocks saving a whole-work-order fee/discount,Medium,VIU-Verified,No action needed — passed.,"amount 0 -> 400 at API; UI validates on submit | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-010,C28433,https://shopview.testrail.io/index.php?/cases/view/28433,Work Order — Whole-WO Fee/Discount,Verify a percentage discount over 100% is rejected while a percentage fee has no upper limit,Medium,VIU-Verified,No action needed — passed.,"discount 150% -> 400 'A percentage discount cannot exceed 100%.'; fee 150% -> 201 | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-011,C28434,https://shopview.testrail.io/index.php?/cases/view/28434,Work Order — Whole-WO Fee/Discount,Verify a whole-work-order percentage method uses the correct base (% of Subtotal example),High,VIU-Verified,No action needed — passed.,"pct_subtotal resolves on the WO subtotal EXCLUDING whole-WO adjustments (10% of 182.76-sub -> 17.08 = 10% of 170.76 line total) | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). Calculation Type options confirmed live (exactly the 4 listed; no '% of Grand Total'). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-012,C28435,https://shopview.testrail.io/index.php?/cases/view/28435,Work Order — Whole-WO Fee/Discount,Verify Add Work Order Fee / Discount is hidden and blocked on an Invoiced or Paid work order,High,VIU-Verified,No action needed — passed.,"add on Invoiced WO -> 409 'Adjustments cannot be changed on an invoiced or paid work order.'; edit also 409 | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-014,C28437,https://shopview.testrail.io/index.php?/cases/view/28437,Work Order — Whole-WO Fee/Discount,Verify the preview shows the empty-amount prompt before an amount is entered,Medium,VIU-Verified,No action needed — passed.,"'Enter an amount to see the impact.' prompt present in the re-driven dialog | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). Exact prompt text 'Enter an amount to see the impact.' confirmed live (shot wo-03). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-015,C28438,https://shopview.testrail.io/index.php?/cases/view/28438,Work Order — Whole-WO Fee/Discount,Verify the preview amount is signed for a fee (+) vs a discount (−),Medium,VIU-Verified,No action needed — passed.,"preview row '+$5.00' with new-subtotal line re-observed; color/sign convention from batch-1 (not re-checked) | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). Kept to sign only; the exact fee/discount colours were not re-captured this pass. | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-016,C29441,https://shopview.testrail.io/index.php?/cases/view/29441,Work Order — Whole-WO Fee/Discount,Verify the Add/Edit fee-or-discount dialog shows the tax-jurisdiction note below the Taxable Yes/No dropdown,Medium,VIU-Verified,No action needed — passed.,"administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-WO-018,C30619,https://shopview.testrail.io/index.php?/cases/view/30619,Work Order / Parts — Part-line Fee/Discount,Verify the work-order part row three-dot menu item reads 'Add Part Fee / Discount',Medium,VIU-Verified,No action needed — passed.,". | VIU 2026-07-22 LIVE: part-row ⋮ menu = 'Move', 'Add Part Fee / Discount' (label correct; opens part fee/discount dialog). 'Return' state-gated — the seeded part was 'Auth To Order' (not received) so Return was not offered; Return appears only for returnable parts. Ev: wo/FD-WO-018-part-menu.png."
FD-WO-021,C30620,https://shopview.testrail.io/index.php?/cases/view/30620,Work Order — Sidebar 'Work Order Fee / Discount' card,"Verify the Work Order Fees & Discounts card shows the disclaimer 'Applies to the whole work order, after all other fees & discounts.'",Medium,VIU-Verified,No action needed — passed.,"s a mockup. QA passed on staging 2026-07-22 (✅). | VIU 2026-07-22 LIVE: Work Order Fees & Discounts card shows disclaimer exactly 'Applies to the whole work order, after all other fees & discounts.' below the adjustment list. Ev: wo/FD-FIN-004-FD-WO-021-card-financialinfo.png, wo/lines-bodytext.txt."
FD-WO-025,C30621,https://shopview.testrail.io/index.php?/cases/view/30621,Work Order — Whole-WO Fee/Discount,Verify the work order toolbar three-dot menu item reads 'Add Work Order Fee / Discount',Medium,VIU-Verified,No action needed — passed.,"6-07-22 LIVE: toolbar ⋯ menu label 'Add Work Order Fee / Discount' correct; opens whole-WO fee/discount dialog. WORDING CORRECTED — observed order is 'Audit Log' -> 'Timesheets (N)' -> 'Add Work Order Fee / Discount' -> 'Delete Work Order' (Add is 3rd, NOT at top). Ev: wo/FD-WO-025-toolbar-menu.png."
FD-WO-028,C30622,https://shopview.testrail.io/index.php?/cases/view/30622,Work Order — Whole-WO Fee/Discount,Verify the tax-jurisdiction note and the 'Pass convenience fee to customer' banner still appear after the fee/discount UI updates,Medium,VIU-Verified,No action needed — passed.,"& Discounts Settings page (Settings -> Service -> Fees & Discounts / adjustment-templates) — it is NOT rendered inside the WO fee/discount dialogs. Ev: wo/labor-dialog-text.txt, wo/part-dialog-text.txt, wo/wo-dialog-text.txt, wo/FD-WO-028-settings-convenience-banner.png, wo/settings-fd-bodytext.txt."
FD-CALC-013,C28580,https://shopview.testrail.io/index.php?/cases/view/28580,Calculation contract,Verify a Processing Fee works out last on the tax-included grand total (3% of $324 → +$9.72),High,VIU-Deviation,Same Processing Fee amount problem — the base wrongly includes the whole-work-order fees/discounts. A developer needs to fix it; re-test the amount once fixed.,"FDBUG-2 CONFIRMED AGAIN (clean discriminator): pfee base INCLUDES whole-WO adjustments + their tax (3% -> 0.63 where spec expects 0.00). Structural defect is tax-model independent | WORDING+VIU 2026-07-13: DEVIATION carried (FDBUG-2): the Processing Fee base wrongly includes whole-work-order fees/discounts (should exclude them). Build labels applied. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. The SV-8456 UI-correction wording + Settings->Service permission pivot were re-confirmed live on the current staging build (Service-user sees+manages F&D; Finance-only user no F&D nav, direct route bounces to /workorders; Tech restored to Technician 50bf6a0d + verified; ZZAUTOTEST roles deleted). This case retains its prior VIU-Deviation for its OWN (non-SV-8456) reason — that specific behavior was NOT re-driven this pass. Ev build/fees-discounts/viu-sv8456-2026-07-22/."
FD-CUST-005,C28489,https://shopview.testrail.io/index.php?/cases/view/28489,Customer Fees & Discounts tab,Verify the picker lists only not-yet-added templates and shows a Processing Fee template as type 'Fee',Medium,VIU-Deviation,"Re-check on staging how a Processing Fee template's type is shown in the customer picker, and confirm with the team whether showing it as 'Fee' is acceptable or needs fixing.",accepted deviation (PO Q6=A); list assertions hold; case-update pending | WORDING+VIU 2026-07-13: DEVIATION carried: a Processing Fee template appears in the customer picker with its Type shown as 'Fee' (display quirk). Picker label 'Fee / Discount Templates' confirmed live; the Processing-Fee-as-Fee display not re-captured this run.
FD-CUST-006,C28490,https://shopview.testrail.io/index.php?/cases/view/28490,Customer Fees & Discounts tab,Verify the picker message when there are no templates left to add,Low,VIU-Deviation,Accepted as-is by the team — the picker shows 'No results' when there is nothing left to add. Update the test case wording to expect 'No results'; no developer fix needed.,'No results' empty picker message per batch-1 (spec wording differs); case-update pending; not re-driven | WORDING+VIU 2026-07-13: Empty-picker state carried from prior VIU (not re-captured — the shared env has templates available).
FD-INLINE-003,C28456,https://shopview.testrail.io/index.php?/cases/view/28456,Work Order — Inline display (Lines tab),Verify a line/part with 2 or more fees/discounts shows only the first plus a 'Show N more' toggle,High,VIU-Deviation,A developer needs to add the 'Show N more' collapse so a line with two or more fees/discounts no longer shows them all at once. Re-test once fixed.,CONFIRMED AGAIN: 2 adjustments on one part render with NO 'Show N more' collapse — PO Q5=B defect persists | WORDING+VIU 2026-07-13: DEVIATION carried (BUG-FD-5): no 'Show N more' collapse — a line/part with 2+ fees/discounts shows all of them. Not re-driven with a 3-adjustment line this run.
FD-PERM-002,C28586,https://shopview.testrail.io/index.php?/cases/view/28586,Permissions (Story 13),Verify whole-work-order add/edit/remove requires Work Orders: Create and Edit,High,VIU-Deviation,"The system only hides the option on the screen — it still allows the change in the background. Ask the team whether the system should also block it in the background, then re-test.","BUG-FD-3 stands on batch evidence; NOT re-testable today — Technician role drifted on the shared env (now HAS workOrdersCreateAndEdit, so its 201 is legitimate); enforcement-depth question unchanged (dev decision) | WORDING+VIU 2026-07-13: DEVIATION (BUG-FD-3): the whole-work-order add/edit/remove hide is front-end only — the back-end does not block the write. NOT re-testable this run: Technician drifted to HAVE Work Orders: Create & Edit, and only admin/tech can log in."
FD-PROC-008,C28526,https://shopview.testrail.io/index.php?/cases/view/28526,Processing Fee — WO behavior,Verify a Processing Fee on a work order can be removed but not edited,High,VIU-Deviation,The menu still offers an 'Edit' option for a Processing Fee even though editing does nothing (only 'Remove' works). A developer needs to make it remove-only. Re-test once fixed.,"BE re-proven: pfee change -> 409 'cannot be edited through this endpoint', remove -> 204; card still offers Edit per batch-1 (S8-N5 UI drift) | WORDING+VIU 2026-07-13: DEVIATION carried: the ⋮ menu still shows 'Edit' for a Processing Fee but it is inert (cannot edit a pfee on the WO); 'Remove' works. Build labels ('Remove Fee / Discount' confirm). | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. The SV-8456 UI-correction wording + Settings->Service permission pivot were re-confirmed live on the current staging build (Service-user sees+manages F&D; Finance-only user no F&D nav, direct route bounces to /workorders; Tech restored to Technician 50bf6a0d + verified; ZZAUTOTEST roles deleted). This case retains its prior VIU-Deviation for its OWN (non-SV-8456) reason — that specific behavior was NOT re-driven this pass. Ev build/fees-discounts/viu-sv8456-2026-07-22/."
FD-PROC-009,C28527,https://shopview.testrail.io/index.php?/cases/view/28527,Processing Fee — calculation,Verify a % of Grand Total Processing Fee works out last on the tax-included grand total (3% of $324 → +$9.72),High,VIU-Deviation,A developer needs to fix the Processing Fee amount — its base should NOT include the whole-work-order fees/discounts (or their tax). Re-test the amount once fixed.,"FDBUG-2 CONFIRMED AGAIN with a clean discriminator: on a WO whose ONLY money is a whole-WO $20 taxable fee, 3% pfee resolved 0.63 (=3% of 21.00 incl the whole-WO fee + its tax); spec base must EXCLUDE whole-WO adjustments -> expected 0.00 | WORDING+VIU 2026-07-13: DEVIATION carried (FDBUG-2): the Processing Fee base wrongly includes whole-WO fees/discounts + their tax (should exclude them)."
FD-STATS-002,C28460,https://shopview.testrail.io/index.php?/cases/view/28460,Work Order — Statistics tab,Verify each Stats fee/discount row names its target,Medium,VIU-Deviation,A developer needs to change the Statistics tab to show one row per fee/discount that names its target. Re-test once that per-row layout is built.,"per-row scope hyperlink impossible while the layout is aggregate (dep. FD-STATS-001) | WORDING+VIU 2026-07-13: DEVIATION carried: Stats F&D rows show the name only — no scope hyperlink to the target. Confirmed live (rows read plain names, shot fin-01)."
FD-STATS-004,C28462,https://shopview.testrail.io/index.php?/cases/view/28462,Work Order — Statistics tab,Verify the Stats fees/discounts are listed in the order they were created (oldest first),Medium,VIU-Deviation,"Once the Statistics tab shows one row per fee/discount, check they are listed oldest first. Re-test after the per-row layout is built by the developer.",creation-order rows blocked by aggregate layout (dep. FD-STATS-001) | WORDING+VIU 2026-07-13: DEVIATION carried: creation-order ruling pending (BUG-FD-2 group). Labels cleaned.
FD-TMPL-010,C28511,https://shopview.testrail.io/index.php?/cases/view/28511,Template admin — scoping,"Verify template scoping — labour-method templates only show in labour pickers, parts-method only in parts pickers",High,VIU-Deviation,"The line-level dialog currently has no 'Apply From Template' picker, so template scoping can't be checked there. Re-check on staging whether that picker now exists; if it is still missing, confirm with the team whether that is intended.","FDBUG-13 (line-scope Add dialog has no template picker) per batch-1/4; not re-driven today | WORDING+VIU 2026-07-13: DEVIATION carried: template scoping in the line 'Apply From Template' picker + the compatibility hint not re-captured this run (needs the line-level picker). Labels cleaned. | SV-8479/8480 deconfliction 2026-07-22: mixed label sweep: labor step -> 'Add Labor Fee / Discount', part step -> 'Add Part Fee / Discount' (behavior unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav labels 'Add Labor Fee / Discount' (step 1) and 'Add Part Fee / Discount' (step 3) both confirmed present; case status unchanged (existing Deviation for its own reason). Ev: wo/FD-WO-017-labor-menu-open.png, wo/FD-WO-018-part-menu.png."
FD-WO-013,C28436,https://shopview.testrail.io/index.php?/cases/view/28436,Work Order — Whole-WO Fee/Discount,Verify the whole-work-order 'Add Work Order Fee / Discount' option is hidden without Work Orders: Create & Edit,Medium,VIU-Deviation,"The option is only hidden on the screen — the system still lets the change go through behind the scenes. Ask the team whether the system should also block it in the background, not just hide the button, then re-test.","BUG-FD-3 stands on prior evidence; NOT re-testable today: the shared-env Technician role was CHANGED (now includes workOrdersCreateAndEdit+workOrdersDelete, 8 perms vs matrix 6) so tech's 201 is now legitimate; no login lacking the perm exists | WORDING+VIU 2026-07-13: rewritten to exact build labels (⋮ menu item 'Add Fee/Discount'; dialog 'Add new fee/discount'; fields 'Apply From Template'/'Name'/'Type'/'Calculation Type'/'$ Amount' or 'Percent %'/'$ Max Amount (Optional)'/'Taxable' toggle; whole-WO Calculation Type options = Flat Amount, % of Labor Total, % of Parts Total, % of Subtotal; buttons 'Add Fee'/'Add Discount'; sidebar card 'WO Fees & Discounts'; preview empty prompt 'Enter an amount to see the impact.'). Captured live on WO S3-15960 (shots wo-01..wo-05). DEVIATION (BUG-FD-3: the hide is front-end only; the back-end does not block the write). NOT re-testable this run — the Technician role has drifted on the shared qb env; re-derive the roles matrix before re-checking. | SV-8479/8480 deconfliction 2026-07-22: label updated 'Add Fee/Discount' -> 'Add Work Order Fee / Discount' (item 10); permission behavior unchanged. | VIU 2026-07-22 LIVE: toolbar label 'Add Work Order Fee / Discount' confirmed present (admin); permission-negative status unchanged — role-negative not re-driven this UI batch."
FD-WO-017,C30618,https://shopview.testrail.io/index.php?/cases/view/30618,Work Order — Labor-line Fee/Discount,Verify the labor fee/discount entry point is a three-dot menu to the LEFT of the first technician (or 'Unassigned') and reads 'Add Labor Fee / Discount',High,VIU-Deviation,A developer needs to move the three-dot menu to the LEFT of 'Unassigned' (it currently sits on the right); the label is already correct. Re-test the left placement once the fix is in.,"me row y=282); spec requires LEFT. Label 'Add Labor Fee / Discount' is correct and opens the labor fee/discount dialog. Menu contained only 'Add Labor Fee / Discount' (no separate 'Edit labor' item observed). Ev: wo/FD-WO-017-labor-row-menu-RIGHT.png, wo/FD-WO-017-labor-menu-open.png, obs2 geometry."
FD-CALC-017,C28584,https://shopview.testrail.io/index.php?/cases/view/28584,Calculation contract,"Verify multiple discount lines are penny-capped so the capped discounts add up exactly to the floored net subtotal (whole cents, never negative)",Medium,VIU-Blocked-Env,Needs a QuickBooks-connected company to check the penny-rounding on discount lines. Test once QuickBooks is connected.,"floor half RE-PROVEN (stacked 120+100 on 182.76 -> sub 0.00, excess 37.24 exact); QB penny-cap half needs QB-side line view | WORDING+VIU 2026-07-13: BLOCKED-ENV: the QuickBooks penny-cap (largest-remainder) allocation on discount lines is only observable inside QuickBooks (no QB read API; export currently fails on duplicate document numbers). The in-app $0.00 floor half is verified. Build labels applied."
FD-CALC-023,C30634,https://shopview.testrail.io/index.php?/cases/view/30634,Calculation contract,"Verify that when the Fees & Discounts feature is turned off, the line total is Labor + Parts only (gross), with no fee/discount rolled in",Medium,VIU-Blocked-Env,Needs an environment with the Fees & Discounts feature turned OFF (it can't be toggled on the shared one). Test when that is available.,"re flag is ON at the org level on the SHARED staging org (d55bc308); toggling it OFF org-wide during an unattended run would strip F&D from all users and break concurrent/later VIU batches, and no separate flag-off org is available. Not inferred — needs a dedicated flag-off org/state to verify live."
