internal_id,case_id,link,surface,recheck_outcome,note,evidence,build,date,provenance_restamped
SBC-NAV-01,C30096,https://shopview.testrail.io/index.php?/cases/view/30096,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-SCOPE-02,C30457,https://shopview.testrail.io/index.php?/cases/view/30457,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-SCOPE-03,C30458,https://shopview.testrail.io/index.php?/cases/view/30458,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SCOPE-04,C30459,https://shopview.testrail.io/index.php?/cases/view/30459,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SCOPE-05,C30460,https://shopview.testrail.io/index.php?/cases/view/30460,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-PLACE-01,C30462,https://shopview.testrail.io/index.php?/cases/view/30462,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-PLACE-03,C30464,https://shopview.testrail.io/index.php?/cases/view/30464,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-COL-01,C30466,https://shopview.testrail.io/index.php?/cases/view/30466,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-COL-02,C30467,https://shopview.testrail.io/index.php?/cases/view/30467,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-COL-03,C30468,https://shopview.testrail.io/index.php?/cases/view/30468,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-COL-04,C30469,https://shopview.testrail.io/index.php?/cases/view/30469,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-COL-05,C30470,https://shopview.testrail.io/index.php?/cases/view/30470,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-COL-06,C30471,https://shopview.testrail.io/index.php?/cases/view/30471,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-COL-07,C30472,https://shopview.testrail.io/index.php?/cases/view/30472,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-COL-08,C30473,https://shopview.testrail.io/index.php?/cases/view/30473,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-01,C30474,https://shopview.testrail.io/index.php?/cases/view/30474,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-02,C30475,https://shopview.testrail.io/index.php?/cases/view/30475,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-03,C30476,https://shopview.testrail.io/index.php?/cases/view/30476,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-04,C30477,https://shopview.testrail.io/index.php?/cases/view/30477,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-05,C30478,https://shopview.testrail.io/index.php?/cases/view/30478,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-06,C30479,https://shopview.testrail.io/index.php?/cases/view/30479,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-07,C30480,https://shopview.testrail.io/index.php?/cases/view/30480,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-08,C30481,https://shopview.testrail.io/index.php?/cases/view/30481,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-09,C30482,https://shopview.testrail.io/index.php?/cases/view/30482,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SORT-01,C30483,https://shopview.testrail.io/index.php?/cases/view/30483,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SORT-02,C30484,https://shopview.testrail.io/index.php?/cases/view/30484,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SORT-03,C30485,https://shopview.testrail.io/index.php?/cases/view/30485,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-SORT-04,C30486,https://shopview.testrail.io/index.php?/cases/view/30486,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-01,C30487,https://shopview.testrail.io/index.php?/cases/view/30487,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-02,C30488,https://shopview.testrail.io/index.php?/cases/view/30488,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-03,C30489,https://shopview.testrail.io/index.php?/cases/view/30489,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-04,C30490,https://shopview.testrail.io/index.php?/cases/view/30490,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-05,C30491,https://shopview.testrail.io/index.php?/cases/view/30491,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-SUM-07,C30493,https://shopview.testrail.io/index.php?/cases/view/30493,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-TOT-01,C30494,https://shopview.testrail.io/index.php?/cases/view/30494,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-TOT-02,C30495,https://shopview.testrail.io/index.php?/cases/view/30495,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-01,C30498,https://shopview.testrail.io/index.php?/cases/view/30498,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-02,C30499,https://shopview.testrail.io/index.php?/cases/view/30499,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-03,C30500,https://shopview.testrail.io/index.php?/cases/view/30500,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-04,C30501,https://shopview.testrail.io/index.php?/cases/view/30501,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-05,C30502,https://shopview.testrail.io/index.php?/cases/view/30502,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-06,C30503,https://shopview.testrail.io/index.php?/cases/view/30503,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-07,C30504,https://shopview.testrail.io/index.php?/cases/view/30504,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-08,C30505,https://shopview.testrail.io/index.php?/cases/view/30505,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-PERS-01,C30506,https://shopview.testrail.io/index.php?/cases/view/30506,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-PERS-02,C30507,https://shopview.testrail.io/index.php?/cases/view/30507,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-PERS-03,C30508,https://shopview.testrail.io/index.php?/cases/view/30508,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-PERS-04,C30509,https://shopview.testrail.io/index.php?/cases/view/30509,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-01,C30510,https://shopview.testrail.io/index.php?/cases/view/30510,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-02,C30511,https://shopview.testrail.io/index.php?/cases/view/30511,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-03,C30512,https://shopview.testrail.io/index.php?/cases/view/30512,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-04,C30513,https://shopview.testrail.io/index.php?/cases/view/30513,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-05,C30514,https://shopview.testrail.io/index.php?/cases/view/30514,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-06,C30515,https://shopview.testrail.io/index.php?/cases/view/30515,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-07,C30516,https://shopview.testrail.io/index.php?/cases/view/30516,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-08,C30517,https://shopview.testrail.io/index.php?/cases/view/30517,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-09,C30518,https://shopview.testrail.io/index.php?/cases/view/30518,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-01,C30519,https://shopview.testrail.io/index.php?/cases/view/30519,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-02,C30520,https://shopview.testrail.io/index.php?/cases/view/30520,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-03,C30521,https://shopview.testrail.io/index.php?/cases/view/30521,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-04,C30522,https://shopview.testrail.io/index.php?/cases/view/30522,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-05,C30523,https://shopview.testrail.io/index.php?/cases/view/30523,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-06,C30524,https://shopview.testrail.io/index.php?/cases/view/30524,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-VIS-07,C30525,https://shopview.testrail.io/index.php?/cases/view/30525,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
WIP-PERM-01,C30526,https://shopview.testrail.io/index.php?/cases/view/30526,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-PERM-02,C30527,https://shopview.testrail.io/index.php?/cases/view/30527,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
WIP-API-01,C30528,https://shopview.testrail.io/index.php?/cases/view/30528,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-API-03,C30530,https://shopview.testrail.io/index.php?/cases/view/30530,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-API-04,C30531,https://shopview.testrail.io/index.php?/cases/view/30531,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
WIP-API-06,C30533,https://shopview.testrail.io/index.php?/cases/view/30533,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-NAV-01,C30534,https://shopview.testrail.io/index.php?/cases/view/30534,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-NAV-02,C30535,https://shopview.testrail.io/index.php?/cases/view/30535,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-NAV-03,C30536,https://shopview.testrail.io/index.php?/cases/view/30536,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-NAV-05,C30538,https://shopview.testrail.io/index.php?/cases/view/30538,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-NAV-06,C30539,https://shopview.testrail.io/index.php?/cases/view/30539,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-SCOPE-01,C30540,https://shopview.testrail.io/index.php?/cases/view/30540,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-SCOPE-02,C30541,https://shopview.testrail.io/index.php?/cases/view/30541,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-01,C30545,https://shopview.testrail.io/index.php?/cases/view/30545,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-02,C30546,https://shopview.testrail.io/index.php?/cases/view/30546,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-03,C30547,https://shopview.testrail.io/index.php?/cases/view/30547,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-04,C30548,https://shopview.testrail.io/index.php?/cases/view/30548,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-05,C30549,https://shopview.testrail.io/index.php?/cases/view/30549,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-CALC-06,C30550,https://shopview.testrail.io/index.php?/cases/view/30550,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-COL-01,C30551,https://shopview.testrail.io/index.php?/cases/view/30551,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-COL-02,C30552,https://shopview.testrail.io/index.php?/cases/view/30552,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-COL-03,C30553,https://shopview.testrail.io/index.php?/cases/view/30553,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-COL-04,C30554,https://shopview.testrail.io/index.php?/cases/view/30554,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-COL-05,C30555,https://shopview.testrail.io/index.php?/cases/view/30555,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-TOT-01,C30556,https://shopview.testrail.io/index.php?/cases/view/30556,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-TOT-02,C30557,https://shopview.testrail.io/index.php?/cases/view/30557,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-TOT-03,C30558,https://shopview.testrail.io/index.php?/cases/view/30558,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-DATE-01,C30561,https://shopview.testrail.io/index.php?/cases/view/30561,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-DATE-02,C30562,https://shopview.testrail.io/index.php?/cases/view/30562,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-DATE-03,C30563,https://shopview.testrail.io/index.php?/cases/view/30563,FILTERS/DATES,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-DATE-04,C30564,https://shopview.testrail.io/index.php?/cases/view/30564,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-DATE-05,C30565,https://shopview.testrail.io/index.php?/cases/view/30565,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-DATE-06,C30566,https://shopview.testrail.io/index.php?/cases/view/30566,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-DATE-08,C30568,https://shopview.testrail.io/index.php?/cases/view/30568,FILTERS/DATES,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-FLT-01,C30569,https://shopview.testrail.io/index.php?/cases/view/30569,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-FLT-02,C30570,https://shopview.testrail.io/index.php?/cases/view/30570,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
IV-FLT-03,C30571,https://shopview.testrail.io/index.php?/cases/view/30571,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-FLT-04,C30572,https://shopview.testrail.io/index.php?/cases/view/30572,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-FLT-05,C30573,https://shopview.testrail.io/index.php?/cases/view/30573,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
IV-LOC-01,C30574,https://shopview.testrail.io/index.php?/cases/view/30574,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
IV-LOC-02,C30575,https://shopview.testrail.io/index.php?/cases/view/30575,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
IV-LOC-03,C30576,https://shopview.testrail.io/index.php?/cases/view/30576,LOCATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json + screen/singleloc-*.png,v3.4.1-3d03023,2026-08-04,yes
