"Locations: All locations"
Type,"Part #",Description,Category,Vendor,Location,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
"Special Order",LF9070,"Lube Oil Filter ",HD-Filters,"Enson Forestry","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$71.52,$111.75,$111.75,$40.23,36.0%,1,"52 days",—,—,—,—
"Special Order",LF9325,"Oil Filter",HD-Filters,"Xistone Consulting","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$74.89,$119.82,$239.64,$89.86,37.5%,1,"55 days",—,—,—,—
"Special Order","LK4Z 17626 B","Skid Plate w/ Deflector",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$414.43,$575.60,$575.60,$161.17,28.0%,1,"60 days",—,—,—,—
"Special Order","Lk4Z 17757 AB","Front Bumper",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$505.40,$743.24,$743.24,$237.84,32.0%,1,"52 days",—,—,—,—
"Special Order","LK4Z 61278L01 AA","Deflector, front LH",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$81.99,$182.20,$182.20,$100.21,55.0%,1,"52 days",—,—,—,—
"Special Order",LK4Z*1015*D,"16"" grey steel wheel","AUTO-Tires & Wheels","Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$138.00,$191.67,$191.67,$53.67,28.0%,1,"60 days",—,—,—,—
"Special Order",LM104911,"Rear outer bearing race","HD-Wheel Comp","Yahall Energy","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$11.87,$29.99,$59.98,$36.24,60.4%,1,"53 days",—,—,—,—
"Special Order",LM104949,"Bearing Cone","HD-Wheel Comp","Yahall Energy","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$20.89,$38.69,$77.38,$35.60,46.0%,1,"53 days",—,—,—,—
"Special Order","MEK 084010001","Marker Light Assembly, Amber ","HD-Lighting & Electrical","Ruridge Mining","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$51.28,$86.91,$86.91,$35.63,41.0%,1,"59 days",—,—,—,—
"Special Order",MIS16259WB,"Intake Manifold Gasket Kit",AUTO-Engine,"Tehaven Energy","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$175.89,$282.63,$282.63,$106.74,37.8%,1,"67 days",—,—,—,—
"Special Order",MIU802421,"Fuel Filter",Off-Road,"Botown Retail","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$53.69,$67.11,$67.11,$13.42,20.0%,1,"60 days",—,—,—,—
"Special Order",MIU805005,"Fuel Filter",Off-Road,"Botown Retail","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$94.46,$118.08,$118.08,$23.62,20.0%,1,"60 days",—,—,—,—
"Special Order",N150-075-063BR,"3/4"" X 5/8"" BRASS REDUCING HOSE MENDER","HD-Hose & Fittings","Humoor Energy","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$3.58,$7.16,$7.16,$3.58,50.0%,1,"56 days",—,—,—,—
"Special Order","NDR 74886923","Front Brake Rotor",AUTO-Brakes,"Zocrest Maintenance","Staging Lethbridge - 4310",2.00,0.00,2.00,0.00,$71.33,$169.15,$338.30,$195.64,57.8%,1,"62 days",—,—,—,—
"Special Order","NGF 100332","Oil Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$10.03,$14.34,$14.34,$4.31,30.1%,1,"70 days",—,—,—,—
"Special Order","NGF 1064","Oil Filter",HD-Filters,"Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$13.00,$29.19,$29.19,$16.19,55.5%,1,"76 days",—,—,—,—
"Special Order","NGF 201057","Engine Air Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$32.07,$68.41,$68.41,$36.34,53.1%,1,"76 days",—,—,—,—
"Special Order","NGF 230266","Cabin Air Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$29.23,$0.00,$0.00,-$29.23,—,1,"61 days",—,—,—,—
"Special Order","NGF 4211","Cabin Air Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$37.88,$80.82,$80.82,$42.94,53.1%,1,"76 days",—,—,—,—
"Special Order","NGF 4579","Cabin Air Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$17.05,$36.36,$36.36,$19.31,53.1%,1,"61 days",—,—,—,—
"Special Order","NGF 600451","Fuel Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,1,"53 days",—,—,—,—
"Special Order","NGF 7064","Oil Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$9.72,$17.27,$17.27,$7.55,43.7%,1,"59 days",—,—,—,—
"Special Order","NGF 9104","Engine Air Filter","AUTO-Oil, Lube & Maintenance","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$14.88,$31.75,$31.75,$16.87,53.1%,1,"59 days",—,—,—,—
"Special Order","NK3Z 1722404 C","Door Handle",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$213.07,$295.93,$295.93,$82.86,28.0%,1,"74 days",—,—,—,—
"Special Order","NK4Z 14407 A","Wire Assembly",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$343.44,$477.00,$477.00,$133.56,28.0%,1,"74 days",—,—,—,—
"Special Order",NL4905-125,"1.25"" Heater Hose","HD-Hose & Fittings","Humoor Energy","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$18.18,$33.05,$33.05,$14.87,45.0%,1,"68 days",—,—,—,—
"Special Order",NL4905-200,"2"" BLUE SILICONE HOSE","HD-Hose & Fittings","Humoor Energy","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$25.40,$46.18,$46.18,$20.78,45.0%,1,"68 days",—,—,—,—
"Special Order",NL4920-90-200," 2"" X 6"" LEGS 90° BLUE SILICONE ELBOW (2.32"" OD)","HD-Hose & Fittings","Humoor Energy","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$30.05,$0.00,$0.00,-$30.05,—,1,"66 days",—,—,—,—
"Special Order",NT3030STDKIT,"3030 Piggyback Brake Chamber Kit","HD-Air Brakes & Air Suspension","Zoburg Maintenance","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$71.05,$122.50,$122.50,$51.45,42.0%,1,"59 days",—,—,—,—
"Special Order","ORG 228",O-Ring,AUTO-Engine,"Aiboro Rentals","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$1.35,$2.70,$2.70,$1.35,50.0%,1,"55 days",—,—,—,—
"Special Order",P20-1172-1210,"Mirror Switch Connector","HD-Lighting & Electrical","Keman Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$25.54,$46.44,$46.44,$20.90,45.0%,1,"74 days",—,—,—,—
"Special Order",P200050,"VMAC Compressor Clutch","HD-Equipment & Hydraulics","Luwick Commercial","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$875.02,"$1,198.69","$1,198.69",$323.67,27.0%,1,"61 days",—,—,—,—
"Special Order",P207J,"Pillow Block Mount","HD-Equipment & Hydraulics","Aiboro Rentals","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$15.15,$24.24,$48.48,$18.18,37.5%,1,"56 days",—,—,—,—
"Special Order",P54-1085,"LH Hood Turn Signal Light Amber Lens (564.59065, 36626)","HD-Body Exterior","Keman Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$156.09,$232.08,$232.08,$75.99,32.7%,1,"68 days",—,—,—,—
"Special Order",P76582M,"Fuel Pump Assembly","AUTO-Driveability (Fuel, Ignition & Emissions)","Tehaven Energy","Staging Lethbridge - 4310",1.00,1.00,1.00,0.00,$324.91,$499.86,$499.86,$174.95,35.0%,1,"52 days",—,—,—,—
"Special Order",P92-1571-0600,"DIFF TEMP SENSOR PIGTAIL","HD-Steering & Suspension","Keman Electrical","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$131.15,$216.78,$216.78,$85.63,39.5%,1,"68 days",—,—,—,—
"Special Order",P92-4022-11122120,"Ambient Air Temp Sensor ","HD-Lighting & Electrical","Keman Electrical","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$565.47,$796.46,$796.46,$230.99,29.0%,1,"68 days",—,—,—,—
"Special Order",PCC316,Chain,"HD-Fabrication & Building","Aiboro Rentals","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$1.20,$2.55,$2.55,$1.35,52.9%,1,"67 days",—,—,—,—
"Special Order",PF46172KIT,"Fuel Filter Kit, F650/750, 6.7L Scorpion Dsl",HD-Filters,"Baplains Solutions","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$93.55,$142.82,$142.82,$49.27,34.5%,1,"76 days",—,—,—,—
"Special Order",PFEA2368,"Banjo Bolt","HD-Equipment & Hydraulics","Oachester Apparel","Staging Lethbridge - 4310",2.00,0.00,2.00,0.00,$91.55,$96.20,$192.40,$9.30,4.8%,1,"64 days",—,—,—,—
"Special Order",PIC5462-BP,"9006 Headlight Pigtail","HD-Lighting & Electrical","Yahall Energy","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$4.30,$8.60,$17.20,$8.60,50.0%,1,"74 days",—,—,—,—
"Special Order",PIC5507-11,"Three Wire Headlamp Pigtail","HD-Lighting & Electrical","Baplains Solutions","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$2.85,$6.29,$6.29,$3.44,54.7%,1,"54 days",—,—,—,—
"Special Order","POL 54874PL","120A Circuit Breaker","HD-Lighting & Electrical","Aiboro Rentals","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$161.95,$224.93,$224.93,$62.98,28.0%,1,"69 days",—,—,—,—
"Special Order",PROGRAMMING,"Programming License",HD-Sublet,"Uiwick Design","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$698.64,$0.00,$0.00,-$698.64,—,1,"61 days",—,—,—,—
"Special Order",Q79699FLG,"Power Steering Reservior Gasket","HD-Steering & Suspension","Teline Rentals","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$9.38,$20.39,$20.39,$11.01,54.0%,1,"59 days",—,—,—,—
"Special Order",QB3,Quick-Bond,HD-Fluids,"Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$50.60,$63.25,$63.25,$12.65,20.0%,1,"66 days",—,—,—,—
"Special Order",R235/60R17,"Westlake SU318 H/T",StaffPartsPricing,"Fuview Retail","Staging Lethbridge - 4310",4.00,0.00,4.00,0.00,$108.68,$121.72,$486.88,$52.16,10.7%,1,"55 days",—,—,—,—
"Special Order",R803108,"SLACK ADJUSTER","HD-Heavy Duty Brake Comp","Enson Forestry","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$103.89,$162.33,$162.33,$58.44,36.0%,1,"62 days",—,—,—,—
"Special Order",RAD32352,"18/24 AIR DISC SPRING BRAKE - ADB22 (K043329) 2.25"" STROKE","HD-Air Brakes & Air Suspension","Zoburg Maintenance","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$102.10,$198.33,$396.66,$192.46,48.5%,1,"68 days",—,—,—,—
"Special Order",RAH10286,"Radiator Assembly, M2, A/M","HD-Cooling & HVAC","Riwick Mechanical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$736.18,"$1,132.54","$1,132.54",$396.36,35.0%,1,"70 days",—,—,—,—
"Special Order",RAH10291,"Radiator, Freightliner/Sterling","HD-Cooling & HVAC","Riwick Mechanical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$929.34,$0.00,$0.00,-$929.34,—,1,"66 days",—,—,—,—
"Special Order",RK-331-1,"Low-Lube Plate Kit","HD-Body Exterior","Zoburg Maintenance","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$436.55,$651.55,$651.55,$215.00,33.0%,1,"68 days",—,—,—,—
"Special Order",RK10605-PKT,"5th Wheel Pin and Bushing Kit","HD-Equipment & Hydraulics","Weriver Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$144.55,$233.14,$233.14,$88.59,38.0%,1,"68 days",—,—,—,—
"Special Order",RNK-BM,"BUSHING SPRING ","HD-Steering & Suspension","Wuboro Farms","Staging Heavy Duty - 9919",6.00,0.00,6.00,0.00,$7.32,$15.91,$95.46,$51.54,54.0%,1,"68 days",—,—,—,—
"Special Order",RS2469,"Rear Brake Drum",AUTO-Brakes,"Reson Farms","Staging Lethbridge - 4310",2.00,0.00,2.00,0.00,$49.44,$100.89,$201.78,$102.90,51.0%,1,"62 days",—,—,—,—
"Special Order",RSS769,"Rear Brake Shoes",AUTO-Brakes,"Reson Farms","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$37.26,$72.05,$72.05,$34.79,48.3%,1,"62 days",—,—,—,—
"Special Order",RSS854,"Parking Brake Shoe Kit",AUTO-Brakes,"Mefield Supply","Staging Heavy Duty - 9919",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,1,"67 days",—,—,—,—
"Special Order",S16-1008,"Locking Clip, Sunvisor ","HD-Body Interior","Keman Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$28.11,$40.16,$40.16,$12.05,30.0%,1,"68 days",—,—,—,—
"Special Order",S16-1013,"Sunvisor Clip","HD-Body Interior","Keman Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$26.83,$47.91,$47.91,$21.08,44.0%,1,"68 days",—,—,—,—
"Special Order",SG-7259BM,"Silent Guard Brake Pad",StaffPartsPricing,"Ogrove Forestry","Staging Heavy Duty - 9919",1.00,0.00,0.00,1.00,$65.25,$73.08,$73.08,$7.83,10.7%,1,"55 days",—,—,—,—
"Special Order",SH550045019,"10W30 SHELL ROTELLA T5, 18.9L PAIL",HD-Fluids,"Xistone Consulting","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$112.64,$161.62,$161.62,$48.98,30.3%,1,"68 days",—,—,—,—
"Special Order","SK4Z 17D957 CAPTM","Cover, Trim",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$637.91,$885.99,$885.99,$248.08,28.0%,1,"52 days",—,—,—,—
"Special Order",SP-40,"Garden Battery",HD-Batteries,"Baplains Solutions","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$84.08,$0.00,$0.00,-$84.08,—,1,"64 days",—,—,—,—
"Special Order","Spray Paint Squid Ink Paint Code N9 or DP733","Spray Paint Aerosol",HD-Fluids,"Reson Farms","Staging Lethbridge - 4310",3.00,0.00,3.00,0.00,$36.35,$51.93,$155.79,$46.74,30.0%,1,"52 days",—,—,—,—
"Special Order","Steel Hydraulic Line Fabrication","Steel Hydraulic Lines","HD-Equipment & Hydraulics","Quevale Builders","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,"$2,088.50","$2,320.56","$2,320.56",$232.06,10.0%,1,"64 days",—,—,—,—
"Special Order",SUBLETq,"Windshield Chip Repair",HD-Sublet,"Dahaven Media","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$35.00,$53.85,$53.85,$18.85,35.0%,1,"52 days",—,—,—,—
"Special Order",SUR-0445120187,"Fuel Injector, Bosch","HD-Engine Comp","Uview Equipment","Staging Heavy Duty - 9919",6.00,0.00,6.00,0.00,$484.71,$745.71,"$4,474.26","$1,566.00",35.0%,1,"54 days",—,—,—,—
"Special Order",SUW-78,"U-BOLT WASHER","HD-Steering & Suspension","Wuboro Farms","Staging Heavy Duty - 9919",8.00,0.00,8.00,0.00,$0.49,$1.07,$8.56,$4.64,54.2%,1,"69 days",—,—,—,—
"Special Order",SX1680,"Brake Pad Set",AUTO-Brakes,"Yahall Energy","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$147.59,$245.98,$245.98,$98.39,40.0%,1,"53 days",—,—,—,—
"Special Order",SZ31101049,"Rear Wheel Seal","HD-Wheel Comp","Rafalls Equipment","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$39.04,$0.00,$0.00,-$39.04,—,1,"64 days",—,—,—,—
"Special Order",SZ31957001,"Axle Seal","HD-Wheel Comp","Rafalls Equipment","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$13.18,$0.00,$0.00,-$13.18,—,1,"64 days",—,—,—,—
"Special Order",T77858,"O Ring","HD-Equipment & Hydraulics","Botown Retail","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$5.31,$10.41,$10.41,$5.10,49.0%,1,"60 days",—,—,—,—
"Special Order",T77932,"O-Ring Seal",Off-Road,"Botown Retail","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$5.17,$6.46,$6.46,$1.29,20.0%,1,"60 days",—,—,—,—
"Special Order",TBC-200,"T-BOLT CLAMP -1.81"" X 2.06""","HD-Hose & Fittings","Uivale Consulting","Staging Heavy Duty - 9919",4.00,0.00,4.00,0.00,$15.24,$28.75,$115.00,$54.04,47.0%,1,"60 days",—,—,—,—
"Special Order",TC-CST0500-W,"Hydraulic Line Clamp","HD-Equipment & Hydraulics","Humoor Energy","Staging Lethbridge - 4310",4.00,0.00,4.00,0.00,$2.50,$5.00,$20.00,$10.00,50.0%,1,"64 days",—,—,—,—
"Special Order",TD572C,"Cylinder Seal Kit","HD-Equipment & Hydraulics","Oachester Apparel","Staging Heavy Duty - 9919",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,1,"67 days",—,—,—,—
"Special Order",TRU-40755,"2 Lamp Assembly","HD-Lighting & Electrical","Aiboro Rentals","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$48.14,$81.59,$81.59,$33.45,41.0%,1,"80 days",—,—,—,—
"Special Order",TYG-TG-BCXD3981,"T2X Tonneau Cover",StaffPartsPricing,"Comill Builders","Staging Heavy Duty - 9919",1.00,0.00,0.00,1.00,$289.50,$324.24,$324.24,$34.74,10.7%,1,"56 days",—,—,—,—
"Special Order",U1-280,Battery,HD-Batteries,"Yahall Energy","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$76.13,$108.76,$108.76,$32.63,30.0%,1,"55 days",—,—,—,—
"Special Order",U12547,"O-Ring Seal",Off-Road,"Botown Retail","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$4.50,$5.63,$5.63,$1.13,20.1%,1,"60 days",—,—,—,—
"Special Order","UBS 15791","Front Diff Pinion Seal","AUTO-Drive Train (Final Drive, Transaxle, Differential & Transfer Case)","Zocrest Maintenance","Staging Lethbridge - 4310",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,1,"62 days",—,—,—,—
"Special Order",UC207-20,"Pillow Block Bearing","HD-Equipment & Hydraulics","Aiboro Rentals","Staging Heavy Duty - 9919",2.00,0.00,2.00,0.00,$62.81,$96.63,$193.26,$67.64,35.0%,1,"56 days",—,—,—,—
"Special Order",UJ492-10,"Clamp Kit","AUTO-Drive Train (Final Drive, Transaxle, Differential & Transfer Case)","Mefield Supply","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$25.15,$50.30,$50.30,$25.15,50.0%,1,"62 days",—,—,—,—
"Special Order","UNR 16621","Heater Supply Line","AUTO-HVAC (Heating, Ventilation & Air Conditioning)","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$44.44,$91.25,$91.25,$46.81,51.3%,1,"61 days",—,—,—,—
"Special Order","UNR 25040365","A/C Belt","AUTO-Electrical (Belts, Lighting, Starting & Charging Systems)","Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$27.58,$59.75,$59.75,$32.17,53.8%,1,"62 days",—,—,—,—
"Special Order",UP1536A,"RH Crane Outrigger Cylinder, Complete","HD-Equipment & Hydraulics","Oachester Apparel","Staging Heavy Duty - 9919",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,1,"67 days",—,—,—,—
"Special Order",W603,"Washer Nozzle","HD-Body Exterior","Keman Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$18.63,$26.61,$26.61,$7.98,30.0%,1,"68 days",—,—,—,—
"Special Order",W707655*S439,"Mounting Bolt, M16x94","HD-Steering & Suspension","Wason Distributors","Staging Heavy Duty - 9919",4.00,0.00,4.00,0.00,$59.19,$79.61,$318.44,$81.68,25.7%,1,"60 days",—,—,—,—
"Special Order","W709176 S300","Pin, Special",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$3.95,$6.58,$6.58,$2.63,40.0%,1,"52 days",—,—,—,—
"Special Order","W716507 S300","Clip, Trim",AUTO-Body,"Uitown Industries","Staging Lethbridge - 4310",2.00,0.00,2.00,0.00,$3.95,$15.80,$31.60,$23.70,75.0%,1,"52 days",—,—,—,—
"Special Order",WA10941,"Engine air filter",HD-Filters,"Yahall Energy","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$19.03,$33.97,$33.97,$14.94,44.0%,1,"59 days",—,—,—,—
"Special Order",WAR211,"Retaining Washer","HD-Drive Train","Enson Forestry","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$4.08,$8.87,$8.87,$4.79,54.0%,1,"61 days",—,—,—,—
"Special Order",WF2076,"Coolant Filter/Corrosion Resistor",HD-Filters,"Xistone Consulting","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$54.49,$87.18,$87.18,$32.69,37.5%,1,"55 days",—,—,—,—
"Special Order",WF2126,"Coolant Filter/Corrosion Resistor",HD-Filters,"Enson Forestry","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$64.22,$101.94,$101.94,$37.72,37.0%,1,"52 days",—,—,—,—
"Special Order",WL10351,"Engine oil filter",HD-Filters,"Yahall Energy","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$6.73,$13.73,$13.73,$7.00,51.0%,1,"59 days",—,—,—,—
"Special Order",WM778A,"Pressure Protection Valve","HD-Air Brakes & Air Suspension","Zoburg Maintenance","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$29.35,$52.41,$52.41,$23.06,44.0%,1,"55 days",—,—,—,—
"Special Order",WPM1003,"Wiper motor",AUTO-Body,"Baplains Solutions","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$96.30,$179.49,$179.49,$83.19,46.4%,1,"56 days",—,—,—,—
"Special Order","WWP 6655605","Washer Fluid Pump",StaffPartsPricing,"Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$40.47,$45.33,$45.33,$4.86,10.7%,1,"55 days",—,—,—,—
"Special Order",XA-10700,"5th Wheel Air Slide Cylinder, ILS","HD-Body Exterior","Weriver Electrical","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$276.41,$409.50,$409.50,$133.09,32.5%,1,"68 days",—,—,—,—
"Special Order","XJP GRB30","12 in Wiper Blade",AUTO-Body,"Zocrest Maintenance","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$19.33,$31.44,$31.44,$12.11,38.5%,1,"59 days",—,—,—,—
"Special Order",YF*37200*,"Seal Kit, Air Conditioning ","AUTO-HVAC (Heating, Ventilation & Air Conditioning)","Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$13.50,$18.75,$18.75,$5.25,28.0%,1,"52 days",—,—,—,—
"Special Order",YF*37512*,Accumulator,"AUTO-HVAC (Heating, Ventilation & Air Conditioning)","Uitown Industries","Staging Lethbridge - 4310",1.00,0.00,1.00,0.00,$66.87,$92.87,$92.87,$26.00,28.0%,1,"52 days",—,—,—,—
"Special Order",YFRH-18A559-AB,"HVAC Door ","HD-Cooling & HVAC","Uichester Management","Staging Heavy Duty - 9919",1.00,0.00,1.00,0.00,$40.56,$62.40,$62.40,$21.84,35.0%,1,"66 days",—,—,—,—
"Special Order",ZCSM10BC-08-55,"10X55MM 10.69 BLK CRS BOLT",StaffPartsPricing,"Aiboro Rentals","Staging Heavy Duty - 9919",1.00,0.00,0.00,1.00,$0.47,$0.53,$0.53,$0.06,11.3%,1,"76 days",—,—,—,—
"Special Order",ZFBM10SC-06-25,"6X25MM 10.9 CRS FLNG BOLT",HD-Fasteners,"Aiboro Rentals","Staging Heavy Duty - 9919",8.00,0.00,8.00,0.00,$0.27,$0.53,$4.24,$2.08,49.1%,1,"54 days",—,—,—,—
"Special Order",ZSCSM12BC-06-14,"6X14MM 12.9BLK CRS SKT CAP",HD-Fasteners,"Aiboro Rentals","Staging Heavy Duty - 9919",8.00,0.00,8.00,0.00,$0.11,$0.30,$2.40,$1.52,63.3%,1,"68 days",—,—,—,—
"Special Order",A22-45194-001,"Switch, Pressure, Fan Cycling","HD-Cooling & HVAC","Enson Forestry","Staging Lethbridge - 4310",0.00,1.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,—,—,—,—
