group,foreign_case,author,section,case_verdict,unit_where,unit_verdict,strength,signature,missing_token,our_cases,why,assertion
27,C2169,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,column following order,column,,"no case of ours contains 'column' together with ['following', 'order']",<li><p>The following columns are visible in the following order</p>
27,C2169,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,available number quantity,available,,"no case of ours contains 'available' together with ['number', 'quantity']",<li>quantity (shows the <strong>number</strong> only without available)</li>
27,C2169,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,app average cost,app,,"no case of ours contains 'app' together with ['average', 'cost']",<li>purchase_price (matches <strong>Average Cost</strong> in the app)</li>
27,C2169,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,cell core emoty,cell,,"no case of ours contains 'cell' together with ['core', 'emoty']",<li>core_price (if core price is 0 shows an emoty cell)</li>
27,C2169,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,app csv data,app,,"no case of ours contains 'app' together with ['csv', 'data']",<li>CSV data match data in the app</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory part,base,,"no case of ours contains 'base' together with ['inventory', 'part']",<li>User has access to {{BASE_URL}}/parts/inventory</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,count cycle exist,count,,"no case of ours contains 'count' together with ['cycle', 'exist']",<li>Parts exist in inventory to test cycle count</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,base inventory part,base,,"no case of ours contains 'base' together with ['inventory', 'part']",<li>Navigate to {{BASE_URL}}/parts/inventory page</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,dots inventory menu,dots,,"no case of ours contains 'dots' together with ['inventory', 'menu']",<li>Click on Inventory menu (3 dots)</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,count cycle strong,count,,"no case of ours contains 'count' together with ['cycle', 'strong']",<li>Click on <strong>Cycle Count</strong></li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,count decimal enter,count,,"no case of ours contains 'count' together with ['decimal', 'enter']",<li><p>Enter decimal numbers in the Count field for multiple parts:</p>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,decimal plac quantity,decimal,,"no case of ours contains 'decimal' together with ['plac', 'quantity']",<li><p>All quantities are rounded to 2 decimal places and saved successfully</p>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,1.72 1.724 part,1.72,,"no case of ours contains '1.72' together with ['1.724', 'part']",<li>part_2 from 1.724 to 1.72</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,1.725 1.73 part,1.725,,"no case of ours contains '1.725' together with ['1.73', 'part']",<li>part_3 from 1.725 to 1.73</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,1.729 1.73 part,1.729,,"no case of ours contains '1.729' together with ['1.73', 'part']",<li>part_4 from 1.729 to 1.73</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,0.005 0.01 part,0.005,,"no case of ours contains '0.005' together with ['0.01', 'part']",<li>part_6 from 0.005 to 0.01</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,close count cycle,close,,"no case of ours contains 'close' together with ['count', 'cycle']",<li>Close <strong>Cycle Count</strong> and verify Quatities on Inventory page for those parts</li>
27,C2357,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,inventory new part,inventory,,"no case of ours contains 'inventory' together with ['new', 'part']",<li>New Quatities are visible on Inventory page for those parts</li>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory logged,base,,"no case of ours contains 'base' together with ['inventory', 'logged']",<p>User is logged in<br />User is navigated to {{BASE_URL}}/parts/inventory</p>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,inventory part,inventory,,no case of ours contains 'inventory' together with ['part'],<li>Navigate to Parts > Inventory</li>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,edit inventory modal,edit,,"no case of ours contains 'edit' together with ['inventory', 'modal']",<li>Select any inventory part and open the Edit Inventory part modal</li>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,1.5 attempt change,1.5,,"no case of ours contains '1.5' together with ['attempt', 'change']",<li>Attempt to change the quantity value to 1.5</li>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_expected,CANDIDATE GAP,PHRASING,1.5 quantity successfully,1.5,,"no case of ours contains '1.5' together with ['quantity', 'successfully']",<li>Quantity is updated to 1.5 successfully</li>
27,C2444,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_expected,CANDIDATE GAP,PHRASING,close inventory modal,close,,"no case of ours contains 'close' together with ['inventory', 'modal']",<li>Inventory modal closes properly and updated value is reflected</li>
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,catalog delete inventory,catalog,,"no case of ours contains 'catalog' together with ['delete', 'inventory']",Logged in as owner/admin with catalog/inventory delete permission.
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,deletable exist factory,deletable,,"no case of ours contains 'deletable' together with ['exist', 'factory']",A deletable inventory part exists (seeded via the parts API factory).
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,inventory part,inventory,,no case of ours contains 'inventory' together with ['part'],Navigate to /parts/inventory
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,inventory list part,inventory,,"no case of ours contains 'inventory' together with ['list', 'part']",The inventory table lists the seeded part.
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,dialog inventory part,dialog,,"no case of ours contains 'dialog' together with ['inventory', 'part']",Click the part row to open the inventory part dialog
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,dialog edit inventory,dialog,,"no case of ours contains 'dialog' together with ['edit', 'inventory']",The inventory part dialog opens in edit mode.
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,close deleted dialog,close,,"no case of ours contains 'close' together with ['deleted', 'dialog']",The part is deleted and the dialog closes.
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,inventory observe table,inventory,,"no case of ours contains 'inventory' together with ['observe', 'table']",Observe the inventory table
27,C30637,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,deleted listed longer,deleted,,"no case of ours contains 'deleted' together with ['listed', 'longer']",The deleted part is no longer listed.
29,C109,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C109,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,cor set,cor,,no case of ours contains 'cor' together with ['set'],<li>Click on Show cores only toggle and set it to ON state</li>
29,C109,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_expected,CANDIDATE GAP,PHRASING,core list reason,core,,"no case of ours contains 'core' together with ['list', 'reason']","<li>Only returns with ""Return reason"" = ""Core ok"" are shown on list</li>"
29,C110,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C110,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,field filter vendor,field,,"no case of ours contains 'field' together with ['filter', 'vendor']",<li>Click on Filter by Vendor field</li>
29,C110,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,clicking down drop,clicking,,"no case of ours contains 'clicking' together with ['down', 'drop']","<li>After clicking field, list with all vendors drops down</li>"
29,C110,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,list return selected,list,,"no case of ours contains 'list' together with ['return', 'selected']",<li>Only returns for selected vendor are shown on the list</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,box left rows,box,,"no case of ours contains 'box' together with ['left', 'rows']",<li>Using check boxes on the left side of the table check several rows</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,checked rows selected,checked,,"no case of ours contains 'checked' together with ['rows', 'selected']",<li>Selected rows are checked</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,checked filtered first,checked,,"no case of ours contains 'checked' together with ['filtered', 'first']","<li>After first row is checked, table is filtered by vendor</li>"
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,add dots option,add,,"no case of ours contains 'add' together with ['dots', 'option']",<li>Click on 3 dots and select option Add parts to return</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,dialog new part,dialog,,"no case of ours contains 'dialog' together with ['new', 'part']",<li>New Parts Return dialog opens</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,add button part,add,,"no case of ours contains 'add' together with ['button', 'part']",<li>Add 2 parts and click Save button</li>
29,C111,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,added checked part,added,,"no case of ours contains 'added' together with ['checked', 'part']",<li>Parts are added to checked returns</li>
29,C112,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C112,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,action column delete,action,,"no case of ours contains 'action' together with ['column', 'delete']",<li>In the Action column click on trash can icon for the row you want to delete</li>
29,C113,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C113,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,action column deleted,action,,"no case of ours contains 'action' together with ['column', 'deleted']","<li>Records that are deleted from inventory have ""return to inventory"" option in Action column</li>"
29,C113,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_steps,CANDIDATE GAP,PHRASING,find inventory return,find,,"no case of ours contains 'find' together with ['inventory', 'return']",<li>Find one of them and return it to inventory</li>
29,C113,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_expected,CANDIDATE GAP,PHRASING,inventory item returned,inventory,,"no case of ours contains 'inventory' together with ['item', 'returned']",<li>Item is returned to inventory</li>
29,C1333,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>Navigate to {{BASE_URL}}/parts/returns</li>
29,C1333,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>User lands to {{BASE_URL}}/parts/returns page</li>
29,C1333,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,return selected tab,return,,"no case of ours contains 'return' together with ['selected', 'tab']",<li>'Returns' tab is selected by default</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>Navigate to {{BASE_URL}}/parts/returns</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",<li>User lands to {{BASE_URL}}/parts/returns page</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,return selected tab,return,,"no case of ours contains 'return' together with ['selected', 'tab']",<li>'Returns' tab is selected by default</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,column hyperlink order,column,,"no case of ours contains 'column' together with ['hyperlink', 'order']",<li>Click on any hyperlink under column 'Work Order'</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,base part request,base,,"no case of ours contains 'base' together with ['part', 'request']",<li><p>User lands to that specific wo's Parts Returns tab<br />{{BASE_URL}}/workorder/{{WO_ID}}/part-return-requests</p></li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,column hyperlink invoice,column,,"no case of ours contains 'column' together with ['hyperlink', 'invoice']",<li>Return to the previous page and click on any hyperlink under 'Vendor Invoice' column</li>
29,C1334,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,base delivery invoice,base,,"no case of ours contains 'base' together with ['delivery', 'invoice']",<li><p>User lands to that specific invoice <br />{{BASE_URL}}/delivery/{{INVOICE_ID}}</p></li>
29,C1337,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,title,CANDIDATE GAP,PHRASING,column process return,column,,"no case of ours contains 'column' together with ['process', 'return']",Verify Table Columns on Process Return [TO DO]
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,amongst ordered part,amongst,,"no case of ours contains 'amongst' together with ['ordered', 'part']",<li>Amongst ordered parts there is at least 1 special part</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,box left part,box,,"no case of ours contains 'box' together with ['left', 'part']",<li>Using check boxes on the left side of the table check special part</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,checked rows selected,checked,,"no case of ours contains 'checked' together with ['rows', 'selected']",<li>Selected rows is checked</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,button inventory return,button,,"no case of ours contains 'button' together with ['inventory', 'return']",<li>Click on button Return to Inventory</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,dialog inventory part,dialog,,"no case of ours contains 'dialog' together with ['inventory', 'part']",<li>Return special part to inventory dialog opens</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,button inventory qty,button,,"no case of ours contains 'button' together with ['inventory', 'qty']",<li>Select qty and click on Return to inventory button</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,added checked part,added,,"no case of ours contains 'added' together with ['checked', 'part']",<li>Parts are added to checked returns</li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,inventory part,inventory,,no case of ours contains 'inventory' together with ['part'],<li><p>Navigate to parts/inventory</p></li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,created inventory part,created,,"no case of ours contains 'created' together with ['inventory', 'part']",<li><p>Verify if inventory part was created</p></li>
29,C1344,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,match picked qty,match,,"no case of ours contains 'match' together with ['picked', 'qty']",<li><p>Qty matches the one that was picked on step 3</p></li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,amongst core ordered,amongst,,"no case of ours contains 'amongst' together with ['core', 'ordered']",<li>Amongst ordered parts there is at least 1 special part with core</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,box core left,box,,"no case of ours contains 'box' together with ['core', 'left']",<li>Using check boxes on the left side of the table check special part with core</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,checked rows selected,checked,,"no case of ours contains 'checked' together with ['rows', 'selected']",<li>Selected rows is checked</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,button inventory return,button,,"no case of ours contains 'button' together with ['inventory', 'return']",<li>Click on button Return to Inventory</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,dialog inventory part,dialog,,"no case of ours contains 'dialog' together with ['inventory', 'part']",<li>Return special part to inventory dialog opens</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,button inventory qty,button,,"no case of ours contains 'button' together with ['inventory', 'qty']",<li>Select qty and click on Return to inventory button</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,added checked part,added,,"no case of ours contains 'added' together with ['checked', 'part']",<li>Parts are added to checked returns</li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,inventory part,inventory,,no case of ours contains 'inventory' together with ['part'],<li><p>Navigate to parts/inventory</p></li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,created inventory part,created,,"no case of ours contains 'created' together with ['inventory', 'part']",<li><p>Verify if inventory part was created</p></li>
29,C1345,Vladimir Tomovic,Test Cases > Parts > Returns,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,match picked qty,match,,"no case of ours contains 'match' together with ['picked', 'qty']",<li><p>Qty matches the one that was picked on step 3</p></li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,button credit receive,button,,"no case of ours contains 'button' together with ['credit', 'receive']",<li>Check some row and click on Receive Credit button</li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,process redirected return,process,,"no case of ours contains 'process' together with ['redirected', 'return']",<li>User is redirected to Process Return page</li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,accepted credit date,accepted,,"no case of ours contains 'accepted' together with ['credit', 'date']",<li><p>Set fields:<br />Packaging slip<br />Credit Memo Number<br />Credit Date<br />Accepted Quantity<br />Restocking fee<br />Tax<br />Note</p></li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,button credit post,button,,"no case of ours contains 'button' together with ['credit', 'post']",<li><p>Click on Post Credit button</p></li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,credit possible receive,credit,,"no case of ours contains 'credit' together with ['possible', 'receive']",<li>It's not possible to receive credit for same return again</li>
29,C114,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,list longer part,list,,"no case of ours contains 'list' together with ['longer', 'part']",<li>Returned part is no longer on the list</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,button credit receive,button,,"no case of ours contains 'button' together with ['credit', 'receive']",<li>Check some row and click on Receive Credit button</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,process redirected return,process,,"no case of ours contains 'process' together with ['redirected', 'return']",<li>User is redirected to Process Return page</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,add another button,add,,"no case of ours contains 'add' together with ['another', 'button']",<li>Click on Add another slip button</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,back redirected return,back,,"no case of ours contains 'back' together with ['redirected', 'return']",<li>User is redirected back to returns page</li>
29,C115,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,filtered selected vendor,filtered,,"no case of ours contains 'filtered' together with ['selected', 'vendor']",<li>Selected vendor is filtered</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base part return,base,,"no case of ours contains 'base' together with ['part', 'return']",{{BASE_URL}}/parts/returns</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,credit left menu,credit,,"no case of ours contains 'credit' together with ['left', 'menu']",<li>Click on <strong>Credits</strong> tab on upper left menu</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,days filter strong,days,,"no case of ours contains 'days' together with ['filter', 'strong']",<li>Click on <strong>Filter by days</strong></li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,available days dropdown,available,,"no case of ours contains 'available' together with ['days', 'dropdown']",<li><p>Dropdown list appears with available options:<br />30 days<br />60 days<br />90 days<br />6 months<br />1 year<br />All</p></li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,credit days old,credit,,"no case of ours contains 'credit' together with ['days', 'old']",<li>Only credits up to 60 days old are shown</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,credit days old,credit,,"no case of ours contains 'credit' together with ['days', 'old']",<li>Only credits up to 90 days old are shown</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step5.expected,CANDIDATE GAP,PHRASING,credit month old,credit,,"no case of ours contains 'credit' together with ['month', 'old']",<li>Only credits up to 6 months old are shown</li>
29,C142,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step6.expected,CANDIDATE GAP,PHRASING,credit old year,credit,,"no case of ours contains 'credit' together with ['old', 'year']",<li>Only credits up to 1 year old are shown</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,digit e.g line,digit,,"no case of ours contains 'digit' together with ['e.g', 'line']","<li>WO has a line with a vendor part with a two-digit quantity (e.g., 12)</li>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,e.g part picked,e.g,,"no case of ours contains 'e.g' together with ['part', 'picked']","<li>Parts are picked up and some are returned (e.g., 5)</li>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,action add cancel,action,,"no case of ours contains 'action' together with ['add', 'cancel']","<strong>Add more steps and create more cases regarding this issue including PARTIAL CREDIT in combination with parts with core, partial receive, partial return, full return, checking part tab and return tab (with cancel action) after each process, financial info and finance tab, etc.</strong></p>"
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,line part quantity,line,,"no case of ours contains 'line' together with ['part', 'quantity']",<li>Verify part quantity on the line</li>
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,$orderedqty quantity strong,$orderedqty,,"no case of ours contains '$orderedqty' together with ['quantity', 'strong']",<li>Quantity is <strong>$orderedQty
29,C331,Vladimir Tomovic,Test Cases > Parts > Returns > Credits,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,back canceled invoiced,back,,"no case of ours contains 'back' together with ['canceled', 'invoiced']",<p><strong>Note:</strong> The remaining quantity (in this case 7) should stay the same until the WO is invoiced/paid unless the return is canceled and parts are moved back to the line</p>
