internal_id,cid,link,report,area,title,verdict,field_title,field_preconditions,field_steps,field_expected,field_references,field_section,field_notes,evidence,finding,recheck,build_marker
IV-TOT-01,C30556,https://shopview.testrail.io/index.php?/cases/view/30556,IV,IV — Totals Row,"Totals row: Total label, blank identity/per-unit cells, pinned bold Total Cost",DEVIATION,OK,OK,OK,"EDIT NEEDED - the observed label is ""Totals""",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Everything is confirmed except the label. The bottom row leaves Description, Category, Vendor, Unit Cost and Unit Sell blank, pins a bold Total Cost far right, uses the data rows' number formats, and stays visible while the rows scroll. But its leftmost cell reads ""Totals"", not the literal ""Total"" that IV spec v3 S4-R1 specifies (and the exports also say ""Totals"").",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-TOT-02,C30557,https://shopview.testrail.io/index.php?/cases/view/30557,IV,IV — Totals Row,"Totals row sums the FULL filtered set on the server, not just the visible page",DEVIATION,OK,OK,OK,EDIT NEEDED - item 3 must allow a few cents of rounding drift on a large hand sum,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The server-side full-set totals are PROVEN: the screen displays about 18 rows while the Totals row reads Qty 195,249.93 and Total Cost $977,080.47 across 9,275 rows, and the CSV of the same scope reproduces those figures exactly; narrowing with a search recomputes them ($485,542.18 -> $49,915.67). The totals are identical on page 1 and page 2. One expectation is TOO STRICT: item 3 demands a hand sum match ""to the cent"", but the server sums unrounded values while the screen shows per-row cents - my full 5,657-row walk of the displayed values came to $485,542.24 against the server's $485,542.18, a 6-cent difference. That is correct behaviour, not a defect, and our case would fail a good build.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-TOT-03,C30558,https://shopview.testrail.io/index.php?/cases/view/30558,IV,IV — Totals Row,Totals-row Margin % is recomputed from the totals; not an average of rows,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Confirmed from the live totals: Margin $374,647.12 / Total Sell $860,189.30 x 100 = 43.55%, which is exactly the margin_pct the server returns (displayed ""43.6%"" at one decimal). The plain average of the row percentages is around 46%, so the figure is demonstrably recomputed from the totals and not averaged.","The ""—"" branch (total Total Sell zero or negative) needs a filter whose whole set sums to zero sell. Re-run on the final build.",v3.4.1-0ed4433
IV-DATE-01,C30561,https://shopview.testrail.io/index.php?/cases/view/30561,IV,IV — As-of Date & Snapshots,Date range offers the standard presets plus Custom; no All Time option,DEVIATION,OK,OK,OK,EDIT NEEDED - replace item 1 with the nine build presets + the calendar/Apply affordance,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"The ""no All Time"" half is confirmed. The closed preset list is not: the build offers NINE presets - Last 12 Months, This Year, Last Year, This Quarter, Last Quarter, This Month, Last Month, This Week, Last Week - with an inline month calendar, a ""Range: N days"" readout and an Apply button, and NO ""Today"", ""Yesterday"" or ""Custom"" item. Same shared component as WIP-FLT-04.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-02,C30562,https://shopview.testrail.io/index.php?/cases/view/30562,IV,IV — As-of Date & Snapshots,The report values inventory as of the END of the selected range,DEVIATION,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The as-of anchor concept is confirmed - the payload returns an explicit as_of_date and the same parts appear regardless of when they were stocked, so it is not a created-date filter. BUT the resolved date is CONSISTENTLY ONE DAY LATER than the end of the selected range: end 2026-08-03 -> as_of 2026-08-04; end 2026-07-31 -> as_of 2026-08-01; end 2026-01-31 -> as_of 2026-02-01; end 2020-01-31 -> as_of 2020-02-01. IV spec v3 S5-R2 says the report values as of the END of the selected range. Read: an off-by-one-day defect in the as-of resolution, and the clearest functional bug in this report after the PDF timeout.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-03,C30563,https://shopview.testrail.io/index.php?/cases/view/30563,IV,IV — As-of Date & Snapshots,A window reaching today with today not yet recorded values live stock,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The live fallback works: a window reaching today (end 2026-08-04) returns as_of 2026-08-04 with the full live 5,657-row list, and a future end date (2027-01-31) is capped back to 2026-08-04 rather than erroring.","Attribute the live values to a quantity changed TODAY, after last night's capture, with a seeded part. Re-run on the final build.",v3.4.1-0ed4433
IV-DATE-04,C30564,https://shopview.testrail.io/index.php?/cases/view/30564,IV,IV — As-of Date & Snapshots,For a past date the report replays the closest recorded day on or before it,DEVIATION,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Replay from history IS working - a range ending 2026-07-31 returns a recorded day whose Total Cost ($485,549.66) differs from today's live figure ($485,542.18), proving stored history is being served rather than live stock. BUT it resolves to the closest recorded day AFTER the requested end date (2026-08-01), not ""on or before"" it as S5-R4 requires - the same off-by-one as IV-DATE-02.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-05,C30565,https://shopview.testrail.io/index.php?/cases/view/30565,IV,IV — As-of Date & Snapshots,"""As of"" indicator names the day shown; hidden when it matches the ask",DEVIATION,OK,OK,OK,"EDIT NEEDED - item 2: the indicator is always shown, e.g. ""As of 08/04/2026""",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Item 2 is REFUTED: the ""As of"" indicator is ALWAYS shown. On the default view - This Month, ending today, values representing today - the page renders ""As of 08/04/2026"" immediately after the report title, whereas IV spec v3 S5-R6 says it is not shown when the displayed day matches the date asked for. Item 1 could not be exercised because the off-by-one resolution (IV-DATE-02) means no request resolves to an EARLIER day than asked.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-06,C30566,https://shopview.testrail.io/index.php?/cases/view/30566,IV,IV — As-of Date & Snapshots,A Custom range values stock as of the picked end date; capped at today,DEVIATION,OK,OK,"EDIT NEEDED - step 1/2 must pick the dates on the inline calendar; there is no ""Custom"" item",OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The future-date cap is confirmed - a range ending 2027-01-31 resolves to 2026-08-04, today - and changing the range reloads the rows. But the steps are not executable as written: there is no ""Custom"" item in the date control (a custom range is made on the inline calendar), and the end-date resolution is one day late (IV-DATE-02).",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-08,C30568,https://shopview.testrail.io/index.php?/cases/view/30568,IV,IV — As-of Date & Snapshots,History accrues forward only; a pre-first-recording date is not shown,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Forward-only history is confirmed live: a range ending 2026-01-31 returns 0 rows and zero totals (and 2020-01-31 likewise), while ranges from 2026-08-01 onward return the full list - so nightly recording at this organisation began around 2026-08-01 and there is no backfill before it.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-FLT-01,C30569,https://shopview.testrail.io/index.php?/cases/view/30569,IV,IV — Filters & Part Search,Category and Vendor multi-selects reload the report to matching parts only,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Both filters exist as labelled multi-selects - ""Category"" reading ""All categories"" with a searchable option list plus ""Clear all"", and ""Vendor"" reading ""All vendors"" - and the Category filter is proven to reload server-side: categories=<uuid> narrows 5,657 rows to the 117 rows in HD-Fluids, with every returned row in that category.",The Vendor filter's server-side narrowing was not proven by API - the vendor parameter name was not established (GET /api/vendors is 404 on this build). Drive it through the UI dropdown and re-run on the final build.,v3.4.1-0ed4433
IV-FLT-02,C30570,https://shopview.testrail.io/index.php?/cases/view/30570,IV,IV — Filters & Part Search,"Category, Vendor and part search are server-side; each change returns page 1",DEVIATION,OK,OK,EDIT NEEDED - the steps depend on a pagination control that does not exist in the build,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The server-side, first-page-returning behaviour is confirmed for the Category filter, the part search, the sort, the date range and the location selection - each re-queries and returns page 1 of the new set, and the whole data set is filtered rather than the current page. BUT step 1 and the phrase ""from page 2 (or later)"" are not executable: there is no pagination control on the screen (see IV-NAV-05), so a tester cannot get to page 2 to start from.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-FLT-03,C30571,https://shopview.testrail.io/index.php?/cases/view/30571,IV,IV — Filters & Part Search,With no category or vendor selected all parts show,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Confirmed: with no category selected all 5,657 rows return (117 with HD-Fluids selected); with the search empty no narrowing is applied (149 rows with search=BRAKE, 5,657 with it cleared); and the Vendor control reads ""All vendors"" when empty.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-FLT-04,C30572,https://shopview.testrail.io/index.php?/cases/view/30572,IV,IV — Filters & Part Search,Part search matches part number or description on the server; case-insensitive,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Fully confirmed, and a false alarm was closed on the way. The search is page-local (a ""Search parts"" input inside the report toolbar, separate from the global Ctrl+K bar), applies server-side, and matches MID-STRING against part number OR description, case-insensitively: ""ROLLING"" returns ""AIR SPRING ROLLING LOBE""; ""16.5x7"" returns descriptions containing it mid-string; ""Refrigerant"", ""refrigerant"" and ""REFRIGERANT"" all return the same 1 row; a no-match term returns 0 rows and the no-data label. (An earlier 0-row result for ""ROLLING"" was my own scope error - the part is stocked at the other location.)",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-FLT-05,C30573,https://shopview.testrail.io/index.php?/cases/view/30573,IV,IV — Filters & Part Search,"Date range, Location, Category, Vendor, and the part search combine with AND",VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"AND-combination confirmed: adding a location to the scope grows the set (5,657 -> 9,275), adding a category narrows it (5,657 -> 117), adding a search narrows it again (149 with one location, 269 with two), and the server-computed totals track every step ($485,542.18 -> $49,915.67).",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-LOC-01,C30574,https://shopview.testrail.io/index.php?/cases/view/30574,IV,IV — Location Filter,The Location filter is a rightmost multi-select with an All locations toggle,DEVIATION,OK,OK,OK,"EDIT NEEDED - item 2: the observed default is ""All locations""",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"The control is right - labelled ""Location"", the rightmost filter, a multi-select of only the accessible workplaces with ""All locations"" and ""Clear all"" - and item 3 is confirmed: with All locations active every row names its location in a per-row Location column. Item 2 is wrong: a fresh visit defaults to ""All locations"", not the user's active location (same finding as IV-NAV-03).",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-LOC-02,C30575,https://shopview.testrail.io/index.php?/cases/view/30575,IV,IV — Location Filter,"Selecting one, several, or all locations reloads the report scoped to that set",DEVIATION,OK,OK,OK,EDIT NEEDED - item 3: no separate scope indicator exists in the build,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Items 1 and 2 confirmed: each selection change reloads and rescopes (5,657 rows for one location, 9,275 for two, with one row per part per location and totals covering both). Item 3 is wrong - there is no separate on-screen location-scope indicator; the filter control itself is the only place the scope is shown.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-LOC-03,C30576,https://shopview.testrail.io/index.php?/cases/view/30576,IV,IV — Location Filter,Scoping never includes an inaccessible location,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Confirmed: the filter lists only the two accessible workplaces, and an unrecognised location scope falls back to the active location alone rather than erroring or showing everything.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-LOC-04,C30577,https://shopview.testrail.io/index.php?/cases/view/30577,IV,IV — Location Filter,Inventory Value: the Location filter is hidden for a one-location user,DEVIATION,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"REFUTED by the build: a single-location subject (a Sales Representative with exactly one accessible workplace) still saw the Location filter on Inventory Value, and narrowing an admin's scope to one location also left the control in place. Our case follows Chris Ward's 2026-07-31 Q1=A ruling that the filter is HIDDEN for a one-location user; the build has not implemented it (and the stale IV spec v3 S7-N1 still says ""A user with access to only one location still sees the filter""). Read: unbuilt ruling, not a case error - and note that Sales By Customer and Sales By Representative DO hide their Location column at single scope, so the suite is inconsistent.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-DATE-09,C38892,https://shopview.testrail.io/index.php?/cases/view/38892,IV,IV — As-of Date & Snapshots,A recorded day keeps its category and vendor names after a rename or delete,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,Not drivable on this build. It needs (a) a recorded day older than the rename and (b) a category or vendor rename/delete to compare across. Retained history here starts around 2026-08-01 - one or two days deep - and there is no read route into the stored snapshot rows to confirm that the NAMES were stored with them rather than joined at read time. A rename would also mutate shared organisation data that other testers depend on.,Re-run once history is several days deep and a developer confirms the snapshot read route. Also re-confirm on the final build.,v3.4.1-0ed4433
IV-LOC-06,C38917,https://shopview.testrail.io/index.php?/cases/view/38917,IV,IV — Location Filter,"The Location column is automatic, sits after Vendor, and never reads Multiple",DEVIATION,OK,OK,OK,EDIT NEEDED - items 4/5 must describe the manual toggle and the fact that the column does not auto-hide at single-location scope,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/colsel-inventory-value.json,"Items 1, 2, 3 and 7 are confirmed exactly: at multi-location scope a Location column sits between Vendor and Qty, every row names its own location, no row ever reads ""Multiple"", and both files carry the column in that same slot (proven in the CSV header and the extracted PDF text). Items 4, 5 and 6 are REFUTED: Location IS offered in the Column Selection panel (5th of 11) and toggling it off removes the column; and narrowing to a single location did NOT hide it - the column stayed, naming the one location on every row. This is the mirror image of WIP, where the same column is off by default and never appears automatically.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-PERS-01,C30579,https://shopview.testrail.io/index.php?/cases/view/30579,IV,IV — Column Selection & Persistence,Column Selection toggles columns; Total Cost cannot be turned off,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/colsel-inventory-value.json,"Confirmed: the icon button carries the accessible name ""Column Selection"" (data-testid button_column_selection); toggling a column off removes it from the header row and toggling it on restores it; and Total Cost is absent from the 11-item panel (Part #, Description, Category, Vendor, Location, Qty, Unit Cost, Unit Sell, Margin, Margin %, Total Sell) while always rendering last.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-PERS-02,C30580,https://shopview.testrail.io/index.php?/cases/view/30580,IV,IV — Column Selection & Persistence,Toggling columns never reorders them,DEVIATION,OK,OK,OK,"EDIT NEEDED - ""Qty on Hand"" -> ""Qty"" and drop the ""automatic"" framing for Location",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/colsel-inventory-value.json,"Toggling never reorders - Location returned to its slot between Vendor and Qty after being toggled off and back on, and Total Cost stayed last. The one mismatch is the column name inside the enumerated order: the build says ""Qty"", not ""Qty on Hand""; and the parenthesised list describes Location as automatic when it is a toggle.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-PERS-03,C30581,https://shopview.testrail.io/index.php?/cases/view/30581,IV,IV — Column Selection & Persistence,The report remembers all filters; columns and sort per browser,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Persistence is real and per-browser: the report writes its view state to localStorage (the same report_view:* pattern the WIP report uses, which was proven to survive a full reload).","Confirm each remembered setting individually - date range, category, vendor, search text, location, columns and sort - and that a different browser profile shows the defaults. Re-run on the final build.",v3.4.1-0ed4433
IV-PERS-04,C30582,https://shopview.testrail.io/index.php?/cases/view/30582,IV,IV — Column Selection & Persistence,Defensive restore: a stale saved category or vendor is dropped on load,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,The defensive-restore path is confirmed on its riskiest input: an unresolvable location selection does not break the view - the report falls back to the active location and loads normally.,Confirm a stale saved CATEGORY or VENDOR is specifically dropped. Re-run on the final build.,v3.4.1-0ed4433
IV-SORT-01,C30583,https://shopview.testrail.io/index.php?/cases/view/30583,IV,IV — Sorting,Rows are sorted by Total Cost highest first on load and after any reload,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Confirmed on load with no header clicked: rows come back ordered by Total Cost descending (1117688, 1015770, 774456, 609648, 564480, 511992 in cents) and the order continues correctly onto page 2 (372534 down from page 1's 394368), so the server applies the default order over the full set. The Total Cost header carries the descending caret on screen.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-SORT-02,C30584,https://shopview.testrail.io/index.php?/cases/view/30584,IV,IV — Sorting,Header clicks sort ascending then descending; no third state; page 1 returns,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Server-side header sorting is confirmed: pagination[sortBy]=part_number with descending=false returns ""#3 Expanded Steel, 0002-060004, 002-011000..."" and descending=true returns ""ZSLNM10SF-20, ZSLNM10SF-18, ZSLNM10SF-16..."", each as page 1 of the re-sorted set, and every sort change re-queries the server.",The exact asc -> desc -> asc click cycle with no third state needs one more careful UI sequence. Re-run on the final build.,v3.4.1-0ed4433
IV-SORT-03,C30585,https://shopview.testrail.io/index.php?/cases/view/30585,IV,IV — Sorting,Money and numeric columns sort by value; text columns sort as text,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"Numeric sorting by underlying value is confirmed - sorting by total_cost ascending starts at 0 and by margin_pct descending starts at 100, 100, 99.97, 99.93 - and text columns sort as text (part_number ascending puts ""#3 Expanded Steel"" before ""0002-060004"").","The case-insensitivity of the text sort was NOT established - the sampled data did not give a clean mixed-case pair. Re-run against seeded parts named ""apple"" and ""Apple"".",v3.4.1-0ed4433
IV-SORT-04,C30586,https://shopview.testrail.io/index.php?/cases/view/30586,IV,IV — Sorting,Sorting reorders only the data rows — the totals row stays at the bottom,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,The totals row stays at the bottom through every sort - it is rendered outside the sorted data rows - and the chosen sort is written to the report's persisted view state.,Confirm the sort is restored after leaving and returning. Re-run on the final build.,v3.4.1-0ed4433
IV-EXP-01,C30587,https://shopview.testrail.io/index.php?/cases/view/30587,IV,IV — Exports,Inventory Value: a three-dot menu holds Download (PDF) and Download (CSV),VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,"The three-dot button (aria-label ""Export report"", data-testid btn_dropdown_iv_export) opens a menu holding exactly ""Download (PDF)"" and ""Download (CSV)"", and both produce a file for the current view.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-EXP-02,C30588,https://shopview.testrail.io/index.php?/cases/view/30588,IV,IV — Exports,"Downloads keep shown columns and order, honor filters, and include Totals",DEVIATION,OK,OK,OK,EDIT NEEDED - item 1 (the export ignores the column selection and re-orders the columns) and item 5 (manual toggle),OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,"Item 2 is confirmed (the files honour the date, location, category, vendor and search filters and apply the current sort - a sorted export starts at ""02-507"" instead of the default ""W4707QP""), and item 4 is confirmed with its open question answered: ""Locations: ..."" is a leading metadata line, second in the file, under an ""As of: ..."" line. THREE mismatches. (a) Item 1 is wrong twice over: the export IGNORES the columns parameter entirely - it always emits all eleven or twelve columns, so turning Margin or Total Sell off on screen does not remove them from the file - and the file order is NOT the screen order: the screen ends ...Margin, Margin %, Total Sell, Total Cost while both files read ...Unit Sell, Total Cost, Total Sell, Margin, Margin %, so Total Cost is ninth and Margin % is last. (b) Item 3's label is right (""Totals"") but the on-screen label is also ""Totals"", not the ""Total"" IV-TOT-01 expects. (c) Item 5 says the Location column appears by itself; it follows the toggle.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
